$METADATA
$Version 2.3
$Project; FerryBox
$Device; 741601
$DateTime; 2025.05.06 07:36:01
$Filename; C:\Working\224_2025-05-06_07.35.09__to_Skagen_741601.txt
$Watertimedelay; 00:00:00
$TrackStart: Skagen
$TrackEnd: Skagen
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units		°	°	°	Nm	°C	S/m	psu	m/s	°C	mg/l	%	°C	pH	µg/l	NTU	mbar	l/min	l/min	ppb	ppb
Date	Time	Latitude	Longitude	Course	Speed	Temp_SBE45	Cond_SBE45	Salinity_SBE45	SoundVel_SBE45	Temp_in_SBE38	Oxygen	Saturation	Temperature_Optode	pH	Chlorophyll	Turbidity	pressure	flow_main	flow_SBE45	Phycocyanin	CDOM
2025.05.06	12:36:00	57.437717	11.018244	286.457213	10.000000	11.084503	2.790529	24.074416	1480.538466	10.966325	10.671219	97.436800	11.276400	9.024695	0.180794	1.187772	194.636361	8.656971	3.251748	0.593833	-0.018750
2025.05.06	12:37:00	57.438550	11.013105	286.050971	10.000000	11.082955	2.791862	24.088102	1480.549241	10.970977	10.672981	97.432500	11.267000	9.024712	0.183742	1.196196	193.399647	8.667935	3.245772	0.586833	-0.019167
2025.05.06	12:38:00	57.439386	11.007973	286.583942	10.000000	11.086940	2.792130	24.088038	1480.563552	10.972039	10.675333	97.441333	11.261833	9.024658	0.181941	1.204753	192.575171	8.675466	3.258620	0.595000	-0.016458
2025.05.06	12:39:00	57.440229	11.002853	286.181598	10.000000	11.088798	2.792912	24.094248	1480.577759	10.974991	10.672224	97.427200	11.267800	9.024676	0.185725	1.195907	192.677122	8.707030	3.253042	0.580417	-0.015625
2025.05.06	12:40:00	57.441047	10.997732	285.899510	10.000000	11.093072	2.794189	24.103576	1480.604293	10.976232	10.670741	97.425000	11.273000	9.024658	0.184665	1.208266	193.736529	8.664834	3.234019	0.579833	-0.015208
2025.05.06	12:41:00	57.441871	10.992595	286.117073	10.000000	11.093276	2.794781	24.109067	1480.611621	10.971912	10.668891	97.414167	11.275667	9.024511	0.186575	1.210950	192.397864	8.661844	3.245041	0.575167	-0.015833
2025.05.06	12:42:00	57.442707	10.987410	286.181598	10.000000	11.093029	2.797292	24.133071	1480.639586	10.966023	10.667667	97.401800	11.275000	9.024543	0.186959	1.217928	193.255585	8.667714	3.249357	0.592667	-0.016042
2025.05.06	12:43:00	57.443537	10.982287	286.087379	10.000000	11.088261	2.801313	24.174379	1480.671807	10.963159	10.670421	97.423667	11.273667	9.024613	0.182467	1.205164	194.119955	8.671147	3.258354	0.586250	-0.016458
2025.05.06	12:44:00	57.444359	10.977121	285.847458	10.000000	11.084384	2.804512	24.207321	1480.697293	10.959410	10.671840	97.430333	11.270833	9.024658	0.186672	1.203875	194.064547	8.680229	3.253640	0.607250	-0.017917
2025.05.06	12:45:00	57.445196	10.971925	286.327628	10.000000	11.081131	2.807158	24.234603	1480.718328	10.953617	10.682445	97.495200	11.256600	9.024782	0.189267	1.210082	193.446190	8.685212	3.250884	0.606667	-0.019375
2025.05.06	12:46:00	57.446033	10.966717	286.115764	10.000000	11.076878	2.810511	24.269278	1480.744500	10.945882	10.680416	97.486667	11.261333	9.025254	0.188680	1.224076	193.632362	8.658743	3.253740	0.606667	-0.016458
2025.05.06	12:47:00	57.446862	10.961527	285.987864	10.000000	11.069505	2.815754	24.323971	1480.783431	10.940465	10.686803	97.520200	11.250000	9.025809	0.188842	1.207479	192.256019	8.683330	3.246469	0.597333	-0.015833
2025.05.06	12:48:00	57.447700	10.956323	286.134804	10.000000	11.063609	2.820363	24.371728	1480.819328	10.931964	10.694277	97.562500	11.238667	9.025879	0.190543	1.221441	192.579603	8.658079	3.254669	0.602583	-0.018958
2025.05.06	12:49:00	57.448616	10.951155	289.151589	10.000000	11.057350	2.823303	24.403829	1480.835310	10.927609	10.688704	97.546833	11.254000	9.025879	0.188558	1.208057	192.781290	8.651766	3.256528	0.597917	-0.017708
2025.05.06	12:50:00	57.449614	10.946026	289.323529	10.000000	11.048569	2.825918	24.434547	1480.840397	10.917763	10.690822	97.550600	11.247200	9.026409	0.189683	1.205339	193.089360	8.652652	3.243647	0.605500	-0.017292
2025.05.06	12:51:00	57.450616	10.940898	290.034230	10.000000	11.046295	2.827015	24.446491	1480.846534	10.954510	10.694229	97.562667	11.238833	9.027026	0.188275	1.219918	191.471437	8.666053	3.247697	0.607529	-0.018971
2025.05.06	12:52:00	57.451698	10.935846	291.968137	9.931204	11.048449	2.828192	24.456291	1480.866018	10.974723	10.703216	97.623167	11.229167	9.027990	0.195131	1.208559	194.024653	8.691193	3.255964	0.585083	-0.017708
2025.05.06	12:53:00	57.452720	10.931193	290.691176	8.546569	11.082978	2.825076	24.403733	1480.927638	10.975475	10.711283	97.703800	11.232400	9.028062	0.193092	1.196486	193.978110	8.639251	3.245572	0.599667	-0.016250
2025.05.06	12:54:00	57.453482	10.927062	285.585784	8.000000	11.085269	2.821695	24.370071	1480.895414	11.005901	10.701387	97.684667	11.264000	9.027928	0.190257	1.164936	194.042383	8.660626	3.239165	0.589167	-0.016667
2025.05.06	12:55:00	57.454029	10.922952	282.884804	8.000000	11.106226	2.813586	24.279178	1480.862155	11.020571	10.699531	97.672167	11.265833	9.027832	0.190400	1.175946	191.409379	8.655642	3.231064	0.589167	-0.014167
2025.05.06	12:56:00	57.454759	10.919249	300.600490	6.651961	11.123626	2.809049	24.224648	1480.859414	11.013554	10.691187	97.651400	11.290400	9.027499	0.186959	1.173427	189.503333	8.648776	3.230101	0.579250	-0.016667
2025.05.06	12:57:00	57.455704	10.917179	327.960784	3.031863	11.133340	2.808917	24.217007	1480.885466	11.012696	10.692347	97.673667	11.295667	9.027238	0.184733	1.171896	194.264017	8.634157	3.223362	0.596167	-0.015625
2025.05.06	12:58:00	57.456110	10.916903	187.826603	0.190024	11.130531	2.802477	24.157738	1480.804224	11.019754	10.693741	97.688600	11.296600	9.027385	0.181224	1.158788	198.738794	8.627622	3.223561	0.590333	-0.016250
2025.05.06	12:59:00	57.456105	10.917073	175.491484	0.000000	11.132788	2.798033	24.114093	1480.760138	11.001975	10.688427	97.654833	11.303167	9.027035	0.187000	1.178839	200.968425	8.605362	3.218116	0.598500	-0.016042
2025.05.06	13:00:00	57.456110	10.917048	267.797561	0.000000	11.125802	2.798674	24.124750	1480.747741	11.024951	10.697579	97.731333	11.300000	9.027053	0.189827	1.149127	201.992371	8.646782	3.218448	0.609000	-0.017708
2025.05.06	13:01:00	57.456104	10.916965	191.673077	0.000000	11.134558	2.796368	24.097151	1480.746316	11.018509	10.707046	97.833200	11.306800	9.026738	0.208108	1.162350	197.462186	8.603257	3.212704	0.609765	-0.018067
2025.05.06	13:02:00	57.456102	10.916958	131.101176	0.000000	11.140390	2.796255	24.092262	1480.761362	11.024110	10.704165	97.812167	11.309167	9.026721	0.192837	1.150883	197.036650	8.579778	3.215294	0.604917	-0.017917
2025.05.06	13:03:00	57.456105	10.916965	153.238095	0.000000	11.135402	2.795569	24.089017	1480.739431	11.033261	10.697851	97.734500	11.300500	9.027053	0.192242	1.143836	198.237902	8.609238	3.201616	0.623583	-0.016042
2025.05.06	13:04:00	57.456106	10.916973	155.964029	0.000000	11.146126	2.794146	24.068519	1480.753603	11.016512	10.710643	97.881400	11.313600	9.026691	0.193658	1.187229	198.189143	8.588749	3.199391	0.620083	-0.013958
2025.05.06	13:05:00	57.456106	10.916981	170.564593	0.000000	11.141834	2.794879	24.078264	1480.749776	11.030784	10.702971	97.827167	11.320833	9.026851	0.190687	1.146199	198.975941	8.600378	3.209882	0.612500	-0.021250
2025.05.06	13:06:00	57.456106	10.916979	162.068235	0.000000	11.141964	2.793868	24.068598	1480.738655	11.018326	10.695371	97.744333	11.314833	9.026980	0.193800	1.154539	199.707331	8.634821	3.212870	0.597917	-0.018750
2025.05.06	13:07:00	57.456107	10.916981	174.487059	0.000000	11.144367	2.793840	24.066774	1480.745207	11.008820	10.703213	97.841000	11.326000	9.026676	0.194558	1.147663	200.186059	8.634378	3.217684	0.571083	-0.017708
2025.05.06	13:08:00	57.456107	10.916978	208.772300	0.000000	11.130141	2.794693	24.084136	1480.714690	11.015922	10.734485	98.091167	11.310000	9.027255	0.202017	1.163507	198.630193	8.613668	3.213468	0.597917	-0.016667
2025.05.06	13:09:00	57.456105	10.916976	122.150812	0.000000	11.131795	2.793338	24.070214	1480.703947	11.018259	10.745779	98.201000	11.313000	9.027344	0.207031	1.156153	197.918750	8.619316	3.212472	0.592083	-0.015625
2025.05.06	13:10:00	57.456100	10.916962	266.155452	0.000000	11.134147	2.792631	24.061979	1480.702586	11.004846	10.702800	97.853000	11.333000	9.027222	0.203433	1.149332	197.717064	8.608241	3.213169	0.602000	-0.016458
2025.05.06	13:11:00	57.456291	10.916908	176.451389	0.731481	11.127291	2.794129	24.080650	1480.700155	11.032228	10.719483	97.935000	11.301667	9.027316	0.205311	1.144442	198.200225	8.622860	3.227578	0.601417	-0.015625
2025.05.06	13:12:00	57.456859	10.916976	4.469907	2.284722	11.137510	2.790472	24.039303	1480.687552	11.030655	10.732851	98.052000	11.299400	9.026771	0.215050	1.149621	199.942263	8.629062	3.216423	0.607833	-0.018542
2025.05.06	13:13:00	57.457768	10.917117	3.750000	3.421296	11.145872	2.788287	24.013134	1480.686345	11.042045	10.814139	98.836167	11.317667	9.026457	0.194558	1.169620	198.987023	8.619205	3.211908	0.578667	-0.016875
2025.05.06	13:14:00	57.459146	10.917243	1.472222	5.678241	11.150393	2.784553	23.974821	1480.656810	11.040677	10.716651	97.977833	11.332167	9.026367	0.188417	1.151936	199.250767	8.611896	3.212406	0.582750	-0.016458
2025.05.06	13:15:00	57.461223	10.917342	0.793981	7.972222	11.157462	2.779051	23.918114	1480.614259	11.046448	10.689171	97.740800	11.338800	9.025702	0.183458	1.136025	200.186059	8.661733	3.227279	0.585667	-0.018750
2025.05.06	13:16:00	57.463817	10.917419	0.131944	9.391204	11.157184	2.771974	23.851271	1480.533328	11.054469	10.677771	97.631667	11.336333	9.025243	0.186242	1.126876	201.374014	8.663395	3.237970	0.596750	-0.016250
2025.05.06	13:17:00	57.466598	10.917477	35.983683	9.934732	11.165683	2.764002	23.770338	1480.466983	11.067045	10.678000	97.640333	11.339167	9.024428	0.183600	1.125611	201.965775	8.666053	3.231496	0.613667	-0.018125
2025.05.06	13:18:00	57.469443	10.917504	62.832168	10.000000	11.169984	2.759955	23.729274	1480.433404	11.078991	10.674784	97.636000	11.350600	9.024188	0.178500	1.119264	201.362932	8.673694	3.240061	0.593833	-0.016458
2025.05.06	13:19:00	57.472300	10.917547	0.150463	10.000000	11.186834	2.759705	23.716088	1480.478276	11.089251	10.673067	97.627833	11.353667	9.023954	0.178642	1.117221	202.140865	8.679121	3.240460	0.588000	-0.016458
2025.05.06	13:20:00	57.475176	10.917592	55.937209	10.000000	11.192521	2.760599	23.720900	1480.504517	11.110904	10.670899	97.639000	11.367600	9.023745	0.176613	1.115133	202.129784	8.671147	3.239231	0.583917	-0.018125
2025.05.06	13:21:00	57.478041	10.917628	28.254630	10.000000	11.207797	2.758890	23.694926	1480.528431	11.134110	10.670107	97.651167	11.376000	9.023451	0.176942	1.115196	201.863824	8.676463	3.234816	0.618333	-0.015417
2025.05.06	13:22:00	57.480905	10.917665	68.620047	10.000000	11.231095	2.755449	23.647510	1480.555707	11.128728	10.666021	97.670000	11.401167	9.022779	0.178213	1.102576	202.548671	8.661623	3.230101	0.606083	-0.019375
2025.05.06	13:23:00	57.483774	10.917692	16.620370	10.000000	11.240774	2.752583	23.614255	1480.550724	11.123348	10.669434	97.703400	11.402200	9.022576	0.179067	1.102757	202.258331	8.646893	3.240493	0.581000	-0.017917
2025.05.06	13:24:00	57.486654	10.917719	28.254630	10.000000	11.237303	2.748144	23.574591	1480.490672	11.117619	10.669936	97.709667	11.402833	9.022555	0.179067	1.112593	201.812848	8.631388	3.230234	0.603750	-0.019792
2025.05.06	13:25:00	57.489543	10.917749	40.167832	10.000000	11.233634	2.744559	23.543086	1480.439862	11.101329	10.665963	97.691333	11.410833	9.022782	0.181511	1.107260	202.686083	8.680339	3.241588	0.582167	-0.017083
2025.05.06	13:26:00	57.492422	10.917785	4.986111	10.000000	11.224533	2.741356	23.518657	1480.377862	11.093129	10.670938	97.709600	11.398800	9.022732	0.186575	1.105361	201.768521	8.652541	3.234185	0.571083	-0.014375
2025.05.06	13:27:00	57.495293	10.917818	91.200924	10.000000	11.211671	2.739224	23.506724	1480.317207	11.099851	10.668715	97.683167	11.396000	9.022723	0.186529	1.118971	202.575267	8.658079	3.246303	0.579833	-0.012708
2025.05.06	13:28:00	57.498160	10.917856	0.032483	10.000000	11.209634	2.739574	23.511314	1480.315431	11.114981	10.671797	97.683667	11.383667	9.022729	0.193517	1.116354	203.559319	8.680561	3.236608	0.590333	-0.014792
2025.05.06	13:29:00	57.501030	10.917899	31.542725	10.000000	11.222532	2.742920	23.534689	1480.389719	11.102486	10.661971	97.627600	11.399000	9.022686	0.189396	1.116043	202.792467	8.690971	3.239995	0.585083	-0.016458
2025.05.06	13:30:00	57.503908	10.918038	3.039443	10.000000	11.216309	2.750345	23.608766	1480.456000	11.111519	10.664853	97.664667	11.403667	9.022743	0.187000	1.124743	201.427206	8.669707	3.240758	0.598500	-0.015208
2025.05.06	13:31:00	57.506776	10.918598	6.280093	10.000000	11.221310	2.753093	23.631522	1480.501310	11.099794	10.668800	97.673333	11.391500	9.022705	0.188823	1.120728	203.896201	8.701825	3.240792	0.610750	-0.016875
2025.05.06	13:32:00	57.509635	10.919244	6.437500	10.000000	11.218426	2.754789	23.649381	1480.512241	11.100665	10.667181	97.679400	11.400600	9.022705	0.188417	1.109989	203.528290	8.687760	3.240825	0.610167	-0.015000
2025.05.06	13:33:00	57.512493	10.919902	6.491917	10.000000	11.212533	2.759313	23.695884	1480.546724	11.105355	10.673493	97.705167	11.386333	9.022705	0.186386	1.113408	203.424122	8.673805	3.231595	0.604333	-0.015417
2025.05.06	13:34:00	57.515363	10.920569	6.668981	10.000000	11.217259	2.770386	23.797483	1480.685259	11.106354	10.670822	97.701000	11.395600	9.022687	0.185725	1.107964	204.104537	8.670372	3.244410	0.623583	-0.015625
2025.05.06	13:35:00	57.518245	10.921240	6.851852	10.000000	11.217626	2.781749	23.904695	1480.814931	11.094866	10.669333	97.709833	11.405333	9.022592	0.179208	1.111146	205.478663	8.706476	3.234085	0.606083	-0.016042
2025.05.06	13:36:00	57.521120	10.921944	7.085847	10.000000	11.214693	2.795498	24.036667	1480.962293	11.031903	10.674357	97.728333	11.393333	9.022438	0.177927	1.107553	204.534505	8.703043	3.237903	0.599667	-0.018542
2025.05.06	13:37:00	57.524004	10.922638	6.967593	10.000000	11.179586	2.814986	24.244233	1481.084414	11.071072	10.686259	97.813600	11.382600	9.022841	0.171558	1.101889	203.532723	8.649994	3.238434	0.583333	-0.018125
2025.05.06	13:38:00	57.526892	10.923328	6.916859	10.000000	11.168938	2.814274	24.244467	1481.046483	11.100975	10.703104	97.890500	11.348500	9.023272	0.180364	1.111652	205.073074	8.660294	3.234351	0.610750	-0.016250
2025.05.06	13:39:00	57.529765	10.924021	6.949074	10.000000	11.196795	2.801035	24.100624	1480.975155	11.104630	10.703605	97.917000	11.358000	9.023041	0.185583	1.111436	204.077941	8.692411	3.231496	0.588000	-0.018958
2025.05.06	13:40:00	57.532618	10.924695	6.735499	10.000000	11.214357	2.793452	24.017449	1480.938404	11.079984	10.697229	97.908800	11.380400	9.022908	0.188393	1.109895	203.907283	8.659076	3.229470	0.605500	-0.017917
2025.05.06	13:41:00	57.535472	10.925373	6.863426	10.000000	11.206347	2.793677	24.024860	1480.918086	11.029086	10.692581	97.916333	11.402667	9.023378	0.194933	1.117221	203.654621	8.676574	3.231894	0.593250	-0.019375
2025.05.06	13:42:00	57.538337	10.926069	6.916667	10.000000	11.177329	2.809787	24.196455	1481.019172	10.966625	10.704309	97.946167	11.368167	9.023478	0.191690	1.112530	202.894419	8.646228	3.229205	0.599083	-0.015833
2025.05.06	13:43:00	57.541212	10.926727	6.446759	10.000000	11.121522	2.839865	24.518857	1481.204379	10.925954	10.711104	97.949800	11.342200	9.024336	0.187567	1.116354	204.658620	8.695623	3.234782	0.602000	-0.018333
2025.05.06	13:44:00	57.544078	10.927388	6.505828	10.000000	11.075478	2.868431	24.821605	1481.401414	10.912468	10.727573	98.017333	11.305167	9.025560	0.183661	1.125119	202.378013	8.669929	3.233952	0.585667	-0.017500
2025.05.06	13:45:00	57.546837	10.928028	6.849537	9.092593	11.045617	2.889497	25.042781	1481.559086	10.870525	10.742432	98.107000	11.285200	9.026716	0.190543	1.122484	202.626242	8.621753	3.229470	0.588000	-0.015625
2025.05.06	13:46:00	57.549226	10.928601	6.997680	7.348028	11.018853	2.906444	25.223024	1481.678845	10.823725	10.770672	98.239333	11.229667	9.027437	0.190400	1.131107	203.158162	8.630945	3.233156	0.598500	-0.016667
2025.05.06	13:47:00	57.551304	10.929067	5.548611	7.000000	10.977216	2.924675	25.426221	1481.772571	10.792804	10.780149	98.279667	11.209167	9.028329	0.192981	1.136830	202.732626	8.628509	3.224656	0.635250	-0.017917
2025.05.06	13:48:00	57.553351	10.929375	25.967517	6.965197	10.940031	2.937933	25.579172	1481.822138	10.725733	10.798336	98.322000	11.155000	9.028823	0.180908	1.138918	202.805765	8.621088	3.224457	0.619500	-0.017083
2025.05.06	13:49:00	57.555232	10.929402	341.497685	5.548611	10.897805	2.952427	25.747953	1481.872534	10.718248	10.803957	98.304333	11.124833	9.029128	0.180794	1.143564	202.889986	8.629062	3.228076	0.614833	-0.015625
2025.05.06	13:50:00	57.556624	10.929061	343.789838	3.690531	10.849602	2.965657	25.909164	1481.892362	10.729728	10.819067	98.316667	11.069833	9.030043	0.178217	1.141232	202.032265	8.585980	3.209185	0.610750	-0.018333
2025.05.06	13:51:00	57.557379	10.928551	329.751740	1.118329	10.850184	2.964880	25.901262	1481.884983	10.729382	10.820000	98.283600	11.051600	9.030570	0.172622	1.137123	197.852260	8.604808	3.215593	0.627083	-0.016875
2025.05.06	13:52:00	57.557484	10.928438	174.110855	0.000000	10.854476	2.965620	25.905357	1481.905276	10.686209	10.820357	98.300833	11.057833	9.030762	0.171842	1.136604	197.386830	8.568150	3.208222	0.605500	-0.018333
2025.05.06	13:53:00	57.557465	10.928438	159.444444	0.000000	10.840628	2.970212	25.959416	1481.920345	10.609642	10.840789	98.463000	11.047500	9.031067	0.181758	1.147886	198.630193	8.587863	3.210912	0.609000	-0.019167
2025.05.06	13:54:00	57.557477	10.928439	150.775463	0.000000	10.765140	2.996894	26.270818	1482.022105	10.672379	10.857344	98.497200	10.996400	9.034274	0.208035	1.159959	199.498996	8.634046	3.221336	0.624167	-0.015000
2025.05.06	13:55:00	57.557479	10.928435	146.633411	0.000000	10.780634	2.974093	26.039379	1481.799724	10.626496	10.880720	98.645833	10.968667	9.033050	0.230633	1.172475	198.508295	8.629727	3.216622	0.607833	-0.016042
2025.05.06	13:56:00	57.557483	10.928441	185.752315	0.000000	10.778157	2.977747	26.076447	1481.835397	10.648475	10.847379	98.403200	10.995000	9.033088	0.215347	1.149127	198.530458	8.602814	3.219842	0.620083	-0.017292
2025.05.06	13:57:00	57.557480	10.928440	192.240185	0.000000	10.763622	2.975486	26.064914	1481.768931	10.621651	10.878443	98.611833	10.963000	9.033447	0.218308	1.159457	198.164763	8.608241	3.216290	0.583917	-0.017917
2025.05.06	13:58:00	57.557481	10.928438	138.273782	0.000000	10.754217	2.978793	26.103555	1481.781448	10.598781	10.853285	98.385333	10.963500	9.033472	0.216351	1.163765	197.681603	8.630391	3.222332	0.617750	-0.016458
2025.05.06	13:59:00	57.557478	10.928440	170.233796	0.000000	10.739384	2.979761	26.123497	1481.751690	10.653233	10.859373	98.394800	10.943600	9.034069	0.219867	1.167268	198.718847	8.598717	3.205102	0.616583	-0.016250
2025.05.06	14:00:00	57.557479	10.928442	171.551963	0.000000	10.744753	2.976217	26.085416	1481.725281	10.694510	10.854469	98.348500	10.942500	9.033872	0.219935	1.169328	198.049514	8.565602	3.215692	0.603167	-0.018333
2025.05.06	14:01:00	57.557481	10.928442	187.488426	0.000000	10.789536	2.970614	25.999472	1481.783914	10.688474	10.854325	98.351667	10.944667	9.032817	0.212642	1.149911	198.725496	8.577342	3.211542	0.613083	-0.015833
2025.05.06	14:02:00	57.557479	10.928440	195.250580	0.000000	10.802400	2.972361	26.007186	1481.839690	10.690734	10.837421	98.322800	10.999400	9.032546	0.201727	1.142978	198.960427	8.596169	3.215427	0.618917	-0.018333
2025.05.06	14:03:00	57.557480	10.928436	92.296296	0.000000	10.814741	2.972341	25.998262	1481.873552	10.637719	10.832171	98.314500	11.016667	9.032109	0.206267	1.152225	199.011403	8.616990	3.218249	0.617750	-0.016250
2025.05.06	14:04:00	57.557477	10.928440	209.624709	0.000000	10.778438	2.980726	26.104997	1481.870690	10.664441	10.859312	98.501167	10.990500	9.033345	0.205311	1.155275	198.328772	8.603479	3.217153	0.641667	-0.017917
2025.05.06	14:05:00	57.557476	10.928286	277.171296	0.409722	10.784072	2.974947	26.045171	1481.819121	10.693706	10.852640	98.418200	10.980400	9.033064	0.217458	1.159746	198.796418	8.594730	3.224291	0.628833	-0.016667
2025.05.06	14:06:00	57.557915	10.927327	311.925926	3.595843	10.781491	2.977029	26.067129	1481.836172	10.725177	10.911872	98.941500	10.974333	9.033297	0.217600	1.162061	198.155898	8.619427	3.222266	0.641083	-0.017083
2025.05.06	14:07:00	57.558920	10.925243	311.289352	5.974537	10.835067	2.973671	25.996677	1481.944982	10.717787	10.907923	98.952000	10.994600	9.032025	0.198286	1.154396	195.230338	8.602925	3.212007	0.623000	-0.016250
2025.05.06	14:08:00	57.560431	10.922138	311.925926	8.861111	10.845360	2.983912	26.088148	1482.092121	10.749326	10.852005	98.505500	11.021333	9.031786	0.179917	1.143257	196.245419	8.649662	3.224988	0.618333	-0.016042
2025.05.06	14:09:00	57.562293	10.918337	311.787037	10.000000	10.855438	3.003889	26.273676	1482.351500	10.800366	10.848069	98.471000	11.022000	9.032442	0.179504	1.157910	196.021569	8.654645	3.238700	0.601417	-0.016042
2025.05.06	14:10:00	57.564225	10.914403	311.923611	10.000000	10.898152	3.021184	26.409916	1482.668948	10.834299	10.845965	98.524200	11.053600	9.033086	0.189408	1.151936	196.314125	8.646118	3.228441	0.604917	-0.017917
2025.05.06	14:11:00	57.566191	10.910400	311.891204	10.000000	10.931147	3.031400	26.484700	1482.877534	10.882225	10.836720	98.545000	11.099667	9.033534	0.200268	1.163140	197.898803	8.629948	3.220573	0.608417	-0.018750
2025.05.06	14:12:00	57.568158	10.906375	311.902778	10.000000	10.977988	3.038063	26.515155	1483.082431	10.888059	10.836629	98.610833	11.129000	9.033295	0.200458	1.154539	194.580952	8.635818	3.226350	0.614250	-0.017500
2025.05.06	14:13:00	57.570139	10.902360	311.983796	10.000000	11.005651	3.044863	26.560700	1483.236386	10.773619	10.833011	98.651000	11.160600	9.033604	0.216637	1.161716	194.221906	8.648222	3.229304	0.614833	-0.019167
2025.05.06	14:14:00	57.572121	10.898334	311.997685	10.000000	10.978741	3.052330	26.652133	1483.249655	10.702655	10.833771	98.685333	11.172667	9.035086	0.219867	1.162639	194.760475	8.618541	3.219477	0.614833	-0.019167
2025.05.06	14:15:00	57.574126	10.894270	311.953704	10.000000	10.865862	3.060384	26.812024	1483.035983	10.812949	10.861061	98.768167	11.100500	9.037899	0.234846	1.184259	195.303477	8.644678	3.235280	0.627667	-0.018958
2025.05.06	14:16:00	57.576137	10.890182	312.150463	10.000000	10.898607	3.063525	26.818460	1483.161500	10.709175	10.870797	98.777200	11.065400	9.037602	0.238283	1.174211	195.720148	8.638476	3.235778	0.632333	-0.017500
2025.05.06	14:17:00	57.578159	10.886125	312.472222	10.000000	10.901652	3.080264	26.978160	1483.364310	10.722832	10.869077	98.817833	11.090000	9.038148	0.236158	1.172186	195.740095	8.631388	3.230931	0.631167	-0.016042
2025.05.06	14:18:00	57.580193	10.882073	312.671296	10.000000	10.850129	3.098605	27.193698	1483.438310	10.758530	10.883066	98.874400	11.059400	9.040156	0.239577	1.182210	196.143467	8.673362	3.226848	0.632333	-0.014792
2025.05.06	14:19:00	57.582231	10.877999	312.587963	10.000000	10.870791	3.111703	27.305346	1483.646737	10.756047	10.891573	98.931167	11.050333	9.040527	0.241400	1.194171	195.077411	8.620202	3.217518	0.671417	-0.016875
2025.05.06	14:20:00	57.584274	10.873929	312.617169	10.000000	10.896562	3.120918	27.375488	1483.823690	10.759557	10.885157	98.931167	11.075833	9.040702	0.249327	1.186894	197.300393	8.644567	3.230400	0.641667	-0.015625
2025.05.06	14:21:00	57.586303	10.869874	312.270208	10.000000	10.885669	3.150271	27.668386	1484.136707	10.812335	10.890662	98.974600	11.073000	9.042886	0.242392	1.202561	196.757392	8.663948	3.243846	0.649833	-0.014375
2025.05.06	14:22:00	57.588334	10.865802	312.298368	10.000000	10.919371	3.212570	28.248059	1484.954431	10.762103	10.893061	99.015000	11.081167	9.046449	0.259936	1.236080	197.641709	8.690750	3.243049	0.681333	-0.016667
2025.05.06	14:23:00	57.590362	10.861731	312.363426	10.000000	10.912921	3.241303	28.532722	1485.273603	10.780094	10.897589	99.083000	11.092833	9.048307	0.332917	1.247689	196.203308	8.633492	3.233620	0.727417	-0.013542
2025.05.06	14:24:00	57.592383	10.857654	312.208333	10.000000	10.910228	3.250534	28.624734	1485.374707	10.784935	10.891354	99.036000	11.097000	9.049072	0.386392	1.267406	195.846479	8.634378	3.224557	0.728000	-0.013125
2025.05.06	14:25:00	57.594406	10.853555	312.132251	10.000000	10.914488	3.261418	28.727496	1485.513456	10.793087	10.885232	98.985333	11.099500	9.049497	0.384098	1.276189	195.290179	8.598052	3.225686	0.704667	-0.016875
2025.05.06	14:26:00	57.596428	10.849447	311.831409	10.000000	10.919571	3.272318	28.829788	1485.654741	10.820854	10.885589	98.988167	11.098833	9.049683	0.392842	1.275750	196.181145	8.618652	3.228508	0.732083	-0.015208
2025.05.06	14:27:00	57.598447	10.845302	311.803241	10.018519	10.937371	3.279754	28.888312	1485.788500	10.839065	10.880166	98.970400	11.112600	9.049242	0.398292	1.279410	195.596033	8.599381	3.218747	0.711667	-0.017083
2025.05.06	14:28:00	57.600488	10.841147	312.004630	10.150463	10.960193	3.288608	28.956659	1485.952190	10.847612	10.872133	98.946833	11.134167	9.048852	0.386325	1.267071	195.742311	8.629505	3.212273	0.722750	-0.015417
2025.05.06	14:29:00	57.602530	10.836981	312.037037	10.087963	10.982471	3.304239	29.091438	1486.193638	10.797768	10.873050	98.978000	11.144400	9.048542	0.378363	1.261551	197.043299	8.636261	3.223694	0.707583	-0.016458
2025.05.06	14:30:00	57.604563	10.832828	311.685185	10.046296	10.958236	3.317407	29.239147	1486.284948	10.740779	10.880469	99.031500	11.138167	9.048855	0.382520	1.256866	196.697551	8.636039	3.225686	0.718083	-0.016042
2025.05.06	14:31:00	57.606581	10.828644	311.236111	10.030093	10.905423	3.326232	29.367532	1486.251123	10.757645	10.883440	99.019667	11.121167	9.050040	0.396858	1.260380	195.569437	8.655864	3.224690	0.725083	-0.017500
2025.05.06	14:32:00	57.608597	10.824472	311.636574	10.000000	10.899114	3.338185	29.489521	1486.375431	10.732681	10.892704	99.033200	11.090400	9.050331	0.426700	1.273146	196.362884	8.648886	3.220672	0.743167	-0.015833
2025.05.06	14:33:00	57.610609	10.820268	311.138889	10.030093	10.882577	3.351653	29.634718	1486.491125	10.695178	10.906016	99.125333	11.078000	9.051095	0.441734	1.261843	196.675387	8.651101	3.218382	0.739083	-0.017917
