$METADATA
$Version 2.3
$Project; FerryBox
$Device; 741601
$DateTime; 2025.05.08 07:25:01
$Filename; C:\Working\2025-05-08_07.24.29_Skagen_to__741601.txt
$Watertimedelay; 00:00:00
$TrackStart: Unknown
$TrackEnd: Unknown
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units		°	°	°	Nm	°C	S/m	psu	m/s	°C	mg/l	%	°C	pH	µg/l	NTU	mbar	l/min	l/min	ppb	ppb
Date	Time	Latitude	Longitude	Course	Speed	Temp_SBE45	Cond_SBE45	Salinity_SBE45	SoundVel_SBE45	Temp_in_SBE38	Oxygen	Saturation	Temperature_Optode	pH	Chlorophyll	Turbidity	pressure	flow_main	flow_SBE45	Phycocyanin	CDOM
2025.05.08	12:50:00	57.626324	11.536493	32.383420	11.000000	11.472960	3.037208	26.153936	1484.417276	11.326823	11.280571	103.966000	11.682167	9.075679	0.259108	1.420104	196.715281	8.400585	3.060051	0.656250	-0.018333
2025.05.08	12:51:00	57.628957	11.539685	33.303896	11.000000	11.422452	3.004458	25.878272	1483.908328	11.422570	11.160237	102.687600	11.610200	9.063570	0.243448	1.384807	195.019786	8.386077	3.061611	0.646917	-0.014583
2025.05.08	12:52:00	57.631488	11.543122	37.085492	11.000000	11.512960	2.970577	25.494231	1483.771293	11.395019	10.957573	100.876833	11.633667	9.055111	0.212783	1.281825	195.939565	8.384194	3.065628	0.606083	-0.017292
2025.05.08	12:53:00	57.633879	11.546857	42.989583	11.000000	11.529157	2.961324	25.395514	1483.711052	11.448497	10.900864	100.480000	11.688200	9.052914	0.197712	1.243984	192.872159	8.395933	3.060250	0.631167	-0.017917
2025.05.08	12:54:00	57.635960	11.551114	49.348958	11.000000	11.545146	2.940963	25.192291	1483.525263	11.518183	10.896651	100.454833	11.694167	9.052524	0.197058	1.230043	194.425809	8.387073	3.061180	0.623583	-0.018750
2025.05.08	12:55:00	57.637802	11.555655	56.182292	10.343750	11.621633	2.900058	24.755279	1483.275586	11.381291	10.906395	100.633333	11.732333	9.049997	0.194845	1.230810	193.554790	8.395490	3.088769	0.613667	-0.016458
2025.05.08	12:56:00	57.639268	11.560606	65.018229	10.208333	11.601483	2.904400	24.809576	1483.268672	11.261387	10.924218	100.902200	11.778000	9.056466	0.194701	1.230517	191.826050	8.351080	3.097334	0.628833	-0.013542
2025.05.08	12:57:00	57.640288	11.565941	72.849351	10.787013	11.474555	2.903122	24.882443	1482.903879	11.359530	11.077211	102.159667	11.711167	9.070106	0.228650	1.278354	193.601333	8.375888	3.087175	0.663833	-0.016458
2025.05.08	12:58:00	57.640967	11.571482	81.345455	11.000000	11.448022	2.894578	24.819536	1482.734155	11.386014	11.247557	103.543167	11.632500	9.084107	0.292052	1.333865	190.695720	8.405569	3.092952	0.700000	-0.018125
2025.05.08	12:59:00	57.640911	11.577164	97.242187	11.000000	11.520980	2.882566	24.657550	1482.800893	11.345893	11.387744	104.910400	11.664200	9.093107	0.358700	1.403036	191.393865	8.375334	3.089864	0.770000	-0.017292
2025.05.08	13:00:00	57.640372	11.582846	99.839378	11.000000	11.504090	2.877958	24.625321	1482.702224	11.288388	11.462592	105.642000	11.681333	9.094600	0.411769	1.422575	193.696635	8.387516	3.098928	0.795083	-0.016042
2025.05.08	13:01:00	57.639825	11.588557	99.521964	11.000000	11.463721	2.897265	24.834414	1482.807966	11.312913	11.417157	105.160500	11.655333	9.087310	0.404033	1.445271	193.603549	8.372233	3.090329	0.730333	-0.017917
2025.05.08	13:02:00	57.639281	11.594242	99.750649	11.000000	11.445721	2.897151	24.845398	1482.756877	11.203638	11.381440	104.768400	11.629200	9.087447	0.365889	1.400910	193.794154	8.398481	3.095641	0.736750	-0.017083
2025.05.08	13:03:00	57.638755	11.599896	99.132812	10.848958	11.427491	2.909005	24.969752	1482.840362	11.367435	11.370880	104.647500	11.619333	9.086934	0.348075	1.394936	194.301694	8.400474	3.095475	0.718667	-0.016667
2025.05.08	13:04:00	57.638246	11.605534	99.147668	11.000000	11.405872	2.903734	24.934488	1482.721069	11.363609	11.416186	104.966000	11.578600	9.092521	0.339652	1.400910	194.895672	8.407673	3.094546	0.706417	-0.015625
2025.05.08	13:05:00	57.637752	11.611203	97.841146	11.000000	11.501871	2.897495	24.811043	1482.916018	11.317212	11.464987	105.532333	11.627167	9.092649	0.370883	1.412871	195.946214	8.399256	3.095874	0.735000	-0.016667
2025.05.08	13:06:00	57.637412	11.616915	94.119792	11.000000	11.468895	2.898833	24.845733	1482.839914	11.388510	11.444832	105.388667	11.644500	9.092090	0.378793	1.426088	196.119088	8.412103	3.094014	0.738500	-0.015417
2025.05.08	13:07:00	57.637301	11.622663	88.929687	11.000000	11.482459	2.887806	24.732600	1482.753121	11.461304	11.478950	105.680000	11.635000	9.095346	0.390717	1.425021	196.595599	8.371901	3.092222	0.750167	-0.015417
2025.05.08	13:08:00	57.637385	11.628425	87.924479	11.000000	11.551684	2.875956	24.574929	1482.811534	11.507615	11.481499	105.801833	11.675500	9.097346	0.411912	1.461513	194.501164	8.373230	3.073995	0.752500	-0.017292
2025.05.08	13:09:00	57.637482	11.634220	87.315104	11.000000	11.595557	2.872665	24.514998	1482.896207	11.422674	11.486283	105.964000	11.724500	9.098033	0.437863	1.477908	195.576086	8.405236	3.089001	0.763000	-0.016458
2025.05.08	13:10:00	57.637606	11.640053	87.101562	11.000000	11.617558	2.878490	24.555235	1483.022368	11.324126	11.492595	106.107800	11.759600	9.096501	0.446958	1.450479	196.081410	8.392168	3.089034	0.774083	-0.019375
2025.05.08	13:11:00	57.637831	11.645810	81.890625	10.528646	11.523816	2.886515	24.692859	1482.852983	11.394434	11.449435	105.681167	11.748167	9.092525	0.406607	1.428430	199.756091	8.395380	3.087673	0.742583	-0.016458
2025.05.08	13:12:00	57.638496	11.650834	70.002604	8.820312	11.485521	2.866192	24.526834	1482.518397	11.391332	11.476923	105.744000	11.669333	9.100098	0.396667	1.436882	198.299960	8.364591	3.082295	0.752500	-0.017083
2025.05.08	13:13:00	57.639379	11.654892	66.361979	7.278646	11.550995	2.825029	24.096572	1482.238310	11.418341	11.612749	107.049400	11.691200	9.111398	0.457935	1.468833	194.964378	8.363262	3.074161	0.824471	-0.014391
2025.05.08	13:14:00	57.640176	11.658264	64.705729	6.130208	11.528721	2.805852	23.930964	1481.961241	11.425907	11.687888	107.754667	11.696500	9.118404	0.506742	1.524246	194.691769	8.347536	3.073530	0.845250	-0.017083
2025.05.08	13:15:00	57.640952	11.661359	64.786458	6.000000	11.557531	2.788179	23.746614	1481.844138	11.462759	11.733291	108.216833	11.713667	9.119689	0.546540	1.583599	193.240071	8.343881	3.066425	0.845250	-0.016875
2025.05.08	13:16:00	57.641691	11.664346	64.732620	6.058824	11.572619	2.790715	23.760738	1481.914690	11.490269	11.694022	107.893400	11.729600	9.116655	0.552275	1.561641	192.880719	8.298084	3.065625	0.853938	-0.016195
