$METADATA
$Version 2.3
$Project; FerryBox
$Device; 741601
$DateTime; 2025.05.07 07:13:01
$Filename; C:\Working\225_2025-05-07_07.11.44_Skagen_to_Skagen_741601.txt
$Watertimedelay; 00:00:00
$TrackStart: Skagen
$TrackEnd: Skagen
$FORMATS
$1; DateTime; YYYY.MM.DD hh:mm:ss
$2; Measdata; Float


$DATASETS
Units		°	°	°	Nm	°C	S/m	psu	m/s	°C	mg/l	%	°C	pH	µg/l	NTU	mbar	l/min	l/min	ppb	ppb
Date	Time	Latitude	Longitude	Course	Speed	Temp_SBE45	Cond_SBE45	Salinity_SBE45	SoundVel_SBE45	Temp_in_SBE38	Oxygen	Saturation	Temperature_Optode	pH	Chlorophyll	Turbidity	pressure	flow_main	flow_SBE45	Phycocyanin	CDOM
2025.05.07	10:27:00	57.888573	10.778713	180.894737	7.000000	10.492483	3.394741	30.379705	1485.993276	10.292749	10.998086	99.043400	10.680200	9.049841	0.323142	1.306704	197.589308	8.540328	3.118054	0.678553	-0.018644
2025.05.07	10:28:00	57.886371	10.778593	181.221053	7.013158	10.488895	3.395642	30.391631	1485.994897	10.260125	10.996384	99.040500	10.685667	9.048466	0.296496	1.297561	197.392392	8.554632	3.119324	0.664315	-0.016332
2025.05.07	10:29:00	57.884172	10.778476	181.211082	7.000000	10.440914	3.394810	30.423423	1485.860825	10.407691	10.991456	98.924667	10.654667	9.047437	0.278942	1.304100	194.829973	8.539141	3.121148	0.662489	-0.017962
2025.05.07	10:30:00	57.882057	10.778702	164.865435	6.575198	10.441640	3.394876	30.423488	1485.863466	10.507677	10.980237	98.734800	10.616000	9.047019	0.259649	1.306637	202.155746	8.573909	3.125488	0.639054	-0.016793
2025.05.07	10:31:00	57.880920	10.780352	98.555263	3.773684	10.614107	3.405299	30.382997	1486.433638	10.418493	10.966688	98.833000	10.711667	9.044967	0.229075	1.278932	204.450688	8.551769	3.117158	0.606744	-0.016389
2025.05.07	10:32:00	57.881218	10.781416	36.510526	1.344737	10.603205	3.408548	30.424245	1486.444362	10.288732	10.950522	98.837400	10.776800	9.043443	0.220222	1.281459	196.525468	8.555042	3.117129	0.611615	-0.016703
2025.05.07	10:33:00	57.881646	10.781452	311.026316	1.000000	10.518988	3.407472	30.483881	1486.214328	10.304951	10.944805	98.697667	10.738667	9.043493	0.223975	1.293975	195.455911	8.510966	3.113647	0.625722	-0.018167
2025.05.07	10:34:00	57.881920	10.781212	323.089474	0.381579	10.450733	3.403119	30.497774	1485.986017	10.410686	10.944821	98.554833	10.676167	9.044696	0.236280	1.292292	195.687056	8.537189	3.116078	0.627096	-0.019335
2025.05.07	10:35:00	57.882084	10.780910	307.536842	0.000000	10.506307	3.402126	30.441430	1486.117632	10.464357	10.949549	98.585800	10.671400	9.045027	0.238143	1.289364	194.489414	8.542470	3.113310	0.630989	-0.018451
2025.05.07	10:36:00	57.882177	10.780640	296.734211	0.000000	10.568386	3.405172	30.419834	1486.314276	10.462136	10.950123	98.707833	10.722000	9.044346	0.232617	1.291950	193.727664	8.551890	3.111508	0.633576	-0.013234
2025.05.07	10:37:00	57.882211	10.780445	278.134211	0.000000	10.599903	3.406965	30.411309	1486.416948	10.523220	10.946773	98.780167	10.766833	9.043901	0.225240	1.266820	195.269282	8.558720	3.114247	0.631370	-0.015625
2025.05.07	10:38:00	57.882196	10.780337	228.931579	0.000000	10.631316	3.409019	30.405478	1486.522466	10.322119	10.952064	98.850400	10.776800	9.043227	0.233892	1.267650	194.547304	8.536546	3.111254	0.639383	-0.017128
2025.05.07	10:39:00	57.882152	10.780286	207.707895	0.000000	10.610393	3.410612	30.438716	1486.487534	10.119268	10.942368	98.841333	10.810667	9.042851	0.254488	1.267699	195.096149	8.556360	3.117339	0.653587	-0.018832
2025.05.07	10:40:00	57.882100	10.780277	172.021053	0.000000	10.392924	3.408062	30.595481	1485.896138	10.060923	10.941029	98.545500	10.687000	9.042973	0.320875	1.302075	195.316775	8.552668	3.115670	0.714527	-0.016237
2025.05.07	10:41:00	57.882053	10.780327	142.860526	0.000000	10.281239	3.407386	30.682879	1485.599561	10.168441	10.923846	98.069400	10.546800	9.042917	0.401733	1.327717	193.877741	8.510781	3.108200	0.739589	-0.013972
2025.05.07	10:42:00	57.882019	10.780418	144.826316	0.000000	10.274784	3.409310	30.707569	1485.606121	10.179055	10.885957	97.598667	10.489667	9.041739	0.436900	1.369189	194.340357	8.524871	3.108076	0.742761	-0.017120
2025.05.07	10:43:00	57.881966	10.780273	243.807895	0.473684	10.316729	3.409489	30.673888	1485.716603	10.493886	10.888262	97.628800	10.494000	9.041894	0.418937	1.437799	193.835914	8.490467	3.106232	0.744160	-0.017340
2025.05.07	10:44:00	57.881611	10.779715	203.397368	1.871053	10.439943	3.401766	30.493574	1485.941948	10.408047	10.909147	97.925667	10.541667	9.044551	0.397375	1.398696	197.342257	8.475034	3.108777	0.692404	-0.018989
2025.05.07	10:45:00	57.881129	10.779459	195.023684	1.000000	10.610759	3.407539	30.407962	1486.451845	10.237730	10.952917	98.703000	10.709000	9.043954	0.276711	1.323325	196.425949	8.500904	3.102852	0.637372	-0.019495
2025.05.07	10:46:00	57.880891	10.779300	209.680739	0.060686	10.447909	3.407949	30.548167	1486.036776	10.411514	10.946029	98.643200	10.710200	9.043696	0.242817	1.302943	196.553839	8.531387	3.110076	0.669441	-0.015833
2025.05.07	10:47:00	57.880823	10.779185	218.807895	0.000000	10.478081	3.406844	30.511879	1486.101351	10.414391	10.949909	98.516667	10.639833	9.044209	0.253341	1.309858	196.696745	8.509603	3.105677	0.687598	-0.015699
2025.05.07	10:48:00	57.880797	10.779081	247.713158	0.000000	10.559250	3.412762	30.502655	1486.381569	10.246738	10.940709	98.575833	10.701500	9.042613	0.262373	1.295219	197.166622	8.512680	3.102260	0.677645	-0.016828
2025.05.07	10:49:00	57.880806	10.779020	228.634211	0.000000	10.509424	3.417493	30.591390	1486.310052	10.207670	10.921760	98.449200	10.721200	9.041117	0.288575	1.300050	197.814899	8.533445	3.107596	0.697946	-0.015842
2025.05.07	10:50:00	57.880828	10.778996	185.639474	0.000000	10.362579	3.420543	30.745381	1485.968379	10.407793	10.886997	97.911667	10.622833	9.040226	0.385961	1.319519	198.090358	8.531428	3.108165	0.758258	-0.012446
2025.05.07	10:51:00	57.880847	10.778979	205.728947	0.000000	10.463433	3.412163	30.577050	1486.127517	10.337748	10.905136	98.025167	10.600833	9.042738	0.389583	1.355014	196.294878	8.491983	3.099417	0.704170	-0.012527
2025.05.07	10:52:00	57.880875	10.778967	184.128947	0.000000	10.524379	3.417672	30.580593	1486.350621	10.177235	10.920243	98.352200	10.684600	9.040735	0.328182	1.384807	196.197152	8.455468	3.087788	0.711978	-0.016099
2025.05.07	10:53:00	57.880915	10.778965	175.113158	0.000000	10.434833	3.425030	30.729112	1486.208649	10.323341	10.895072	98.091167	10.669333	9.039542	0.362667	1.394357	196.342784	8.448284	3.088155	0.739717	-0.016022
2025.05.07	10:54:00	57.880963	10.778950	275.121053	0.000000	10.359395	3.426696	30.809550	1486.034517	10.524265	10.869222	97.649400	10.577800	9.040640	0.469261	1.358165	196.529602	8.476756	3.101916	0.755067	-0.015444
2025.05.07	10:55:00	57.881016	10.778915	260.684211	0.000000	10.576748	3.422112	30.580705	1486.538483	10.232468	10.912965	98.225667	10.657667	9.041059	0.423300	1.358196	195.427390	8.431313	3.087676	0.696967	-0.015082
2025.05.07	10:56:00	57.881074	10.778881	306.831579	0.000000	10.528262	3.434870	30.748100	1486.566862	10.350446	10.897984	98.280000	10.740667	9.037490	0.391266	1.489327	195.646850	8.443975	3.077929	0.746290	-0.015591
2025.05.07	10:57:00	57.881131	10.778832	301.097368	0.000000	10.454553	3.426775	30.729766	1486.280362	10.403607	10.878912	97.923800	10.659800	9.039357	0.481525	1.421261	195.825300	8.435656	3.079561	0.740923	-0.013599
2025.05.07	10:58:00	57.881187	10.778754	311.881579	0.000000	10.487847	3.427740	30.711283	1486.377517	10.359735	10.887035	98.012167	10.666500	9.039427	0.476717	1.392127	194.970077	8.422142	3.072131	0.746278	-0.017060
2025.05.07	10:59:00	57.881246	10.778670	315.052632	0.000000	10.572411	3.426623	30.629033	1486.581333	10.249814	10.893739	98.185167	10.716000	9.039117	0.468350	1.395225	194.330507	8.411045	3.077680	0.736478	-0.018472
2025.05.07	11:00:00	57.881242	10.778605	223.431579	0.355263	10.442376	3.429752	30.769653	1486.284724	10.236401	10.873702	97.940200	10.687600	9.038252	0.477577	1.446289	191.949531	8.357353	3.046377	0.755620	-0.019918
2025.05.07	11:01:00	57.880727	10.778574	181.897368	2.360526	10.432426	3.425687	30.737622	1486.210310	10.408528	10.866747	97.790000	10.649167	9.038777	0.523457	1.411449	190.922995	8.292131	3.040049	0.771141	-0.017204
2025.05.07	11:02:00	57.879715	10.778443	184.294737	3.742105	10.443352	3.416634	30.638448	1486.129517	10.304013	10.876469	97.832000	10.629500	9.041796	0.499942	1.462050	191.424647	8.319737	3.045734	0.716359	-0.017201
2025.05.07	11:03:00	57.878440	10.778247	184.028947	4.310526	10.515314	3.413074	30.542543	1486.272138	10.204101	10.922957	98.387600	10.689600	9.042986	0.334060	1.342355	191.045074	8.354483	3.049995	0.640277	-0.014787
2025.05.07	11:04:00	57.877038	10.778047	183.884211	5.000000	10.427226	3.408681	30.572786	1485.992105	10.159569	10.938779	98.476000	10.665667	9.044099	0.266050	1.304679	192.224990	8.355054	3.052005	0.662433	-0.015412
2025.05.07	11:05:00	57.875582	10.777843	183.602632	5.000000	10.352293	3.407540	30.624455	1485.785000	10.108545	10.944651	98.361167	10.592833	9.044520	0.279722	1.323325	192.247153	8.361065	3.050875	0.682202	-0.014681
2025.05.07	11:06:00	57.874103	10.777655	183.247368	5.000000	10.305098	3.412466	30.713433	1485.722569	10.106419	10.925235	98.099000	10.554400	9.043555	0.299908	1.335632	192.692838	8.360514	3.054537	0.681559	-0.017581
2025.05.07	11:07:00	57.872611	10.777483	182.839474	5.000000	10.272567	3.413501	30.751300	1485.651000	10.106325	10.913808	97.894500	10.510000	9.043874	0.291622	1.329181	192.063514	8.355810	3.063274	0.675277	-0.016676
2025.05.07	11:08:00	57.871054	10.777316	182.902632	5.555263	10.266836	3.414044	30.761564	1485.642793	10.121706	10.918176	97.868800	10.481600	9.044152	0.293392	1.347493	192.015670	8.340288	3.047394	0.696733	-0.015806
2025.05.07	11:09:00	57.869204	10.777118	182.792105	6.671053	10.270253	3.415346	30.771688	1485.667345	10.110896	10.915963	97.860000	10.486167	9.044193	0.282876	1.353188	191.476977	8.353200	3.050930	0.681634	-0.016720
2025.05.07	11:10:00	57.867201	10.776897	182.764706	7.000000	10.271089	3.420286	30.820346	1485.729298	10.119771	10.914379	97.824333	10.476833	9.043249	0.276392	1.362825	191.384798	8.339370	3.052074	0.686913	-0.014435
2025.05.07	11:11:00	57.865291	10.776703	184.058201	5.473545	10.269928	3.424805	30.866498	1485.781069	10.152468	10.908339	97.762200	10.473200	9.042670	0.267248	1.408522	189.737260	8.338356	3.049792	0.677923	-0.017885
2025.05.07	11:12:00	57.864045	10.776439	174.663158	2.676316	10.285805	3.428475	30.889664	1485.866448	10.354987	10.908869	97.777500	10.478167	9.042293	0.257069	1.355530	193.222340	8.337102	3.057234	0.706543	-0.017038
2025.05.07	11:13:00	57.863658	10.776649	146.181579	0.123684	10.357103	3.432002	30.864414	1486.092638	10.318122	10.903333	97.777667	10.500167	9.041794	0.261375	1.339682	192.715511	8.340613	3.052987	0.680370	-0.016522
2025.05.07	11:14:00	57.863597	10.776753	135.439474	0.000000	10.487583	3.436219	30.795795	1486.478672	10.521245	10.936243	98.336600	10.615000	9.040771	0.233125	1.316299	193.523920	8.370880	3.061566	0.648946	-0.016033
2025.05.07	11:15:00	57.863557	10.776820	143.726316	0.000000	10.537695	3.439483	30.785910	1486.646379	10.399264	10.924395	98.334333	10.660333	9.040205	0.224542	1.309307	194.222065	8.356404	3.056906	0.642600	-0.017056
2025.05.07	11:16:00	57.863534	10.776846	161.436842	0.000000	10.597895	3.444200	30.781879	1486.857263	10.344241	10.934341	98.620833	10.746167	9.038882	0.218788	1.304002	193.706767	8.358896	3.056693	0.645266	-0.014707
2025.05.07	11:17:00	57.863509	10.776841	188.771053	0.000000	10.529947	3.443562	30.832933	1486.675552	10.254849	10.910938	98.387000	10.736200	9.038787	0.234458	1.315093	193.991206	8.367279	3.046387	0.665298	-0.019176
2025.05.07	11:18:00	57.863475	10.776806	206.981579	0.000000	10.465278	3.443743	30.889505	1486.511983	10.181642	10.899664	98.186500	10.693167	9.038464	0.263520	1.306637	194.118724	8.363545	3.054440	0.677871	-0.018280
2025.05.07	11:19:00	57.863448	10.776746	235.713158	0.000000	10.391247	3.444268	30.957631	1486.328328	10.139196	10.881504	97.888200	10.634000	9.038206	0.292258	1.328979	194.846096	8.350339	3.057760	0.661043	-0.014755
2025.05.07	11:20:00	57.863438	10.776663	252.386842	0.000000	10.338841	3.442049	30.980122	1486.167103	10.076833	10.874037	97.680000	10.572333	9.039023	0.324454	1.337964	194.407071	8.374649	3.059716	0.693894	-0.019707
2025.05.07	11:21:00	57.863432	10.776578	253.276316	0.000000	10.270467	3.444001	31.058043	1486.015052	10.117162	10.866229	97.488500	10.519000	9.038512	0.342833	1.355304	194.169531	8.358034	3.060940	0.683468	-0.015160
2025.05.07	11:22:00	57.863414	10.776514	229.325269	0.000000	10.265811	3.443113	31.053116	1485.992439	10.080361	10.850861	97.290800	10.492600	9.039424	0.353846	1.354652	194.391647	8.370606	3.068304	0.694054	-0.015376
2025.05.07	11:23:00	57.863392	10.776475	228.051020	0.000000	10.257534	3.443210	31.061179	1485.972250	10.055964	10.862016	97.352250	10.475750	9.039424	0.350752	1.356244	194.391647	8.370606	3.068304	0.683667	-0.017695
2025.05.07	11:24:00	57.863394	10.776453	292.607053	0.000000	10.237178	3.444796	31.094493	1485.939167	10.025578	10.854464	97.252429	10.461571	9.038570	0.371909	1.357728	193.465372	8.360295	3.061916	0.700000	-0.015482
2025.05.07	11:25:00	57.863282	10.776569	187.413043	1.369565	10.205159	3.445824	31.132257	1485.869293	10.041245	10.849254	97.113000	10.420800	9.038161	0.408328	1.363435	190.680206	8.377438	3.055868	0.714000	-0.016458
2025.05.07	11:26:00	57.862189	10.776863	176.412195	5.424390	10.185326	3.443619	31.127188	1485.791517	10.285857	10.837344	96.973833	10.406500	9.038742	0.438175	1.379893	192.264884	8.359718	3.070542	0.717588	-0.016387
2025.05.07	11:27:00	57.860086	10.776998	178.301932	8.217391	10.314965	3.433587	30.916063	1486.003281	10.080833	10.884645	97.463667	10.435667	9.042069	0.368040	1.351431	194.512246	8.414872	3.078908	0.649833	-0.018125
2025.05.07	11:28:00	57.857520	10.776961	180.722222	9.000000	10.322045	3.439304	30.967072	1486.090776	10.041817	10.919699	97.980600	10.524200	9.040495	0.259533	1.343154	194.793720	8.439680	3.084386	0.641083	-0.017083
2025.05.07	11:29:00	57.854843	10.776875	180.004831	9.000000	10.209178	3.449223	31.162888	1485.921000	10.147512	10.880661	97.476833	10.457000	9.038884	0.256065	1.375439	194.514462	8.428605	3.081199	0.652167	-0.018958
2025.05.07	11:30:00	57.852151	10.776834	180.057971	9.000000	10.264788	3.450326	31.126195	1486.077155	10.238635	10.901555	97.623400	10.439400	9.041211	0.255567	1.384811	193.169148	8.418969	3.086412	0.649833	-0.014792
2025.05.07	11:31:00	57.849596	10.776892	176.618357	7.900966	10.310738	3.443202	31.015629	1486.108793	10.120612	10.919755	97.852000	10.468000	9.042046	0.259649	1.359043	194.698418	8.449315	3.095077	0.645167	-0.022292
2025.05.07	11:32:00	57.847840	10.777323	154.497585	4.062802	10.345957	3.447417	31.027662	1486.250172	10.260258	10.925072	98.045167	10.531500	9.041752	0.253158	1.352411	196.684253	8.404793	3.076717	0.661500	-0.017917
2025.05.07	11:33:00	57.847428	10.778009	95.007246	0.190821	10.288635	3.437044	30.972975	1485.977439	10.408764	10.934010	98.050000	10.498800	9.044167	0.258933	1.350260	193.430675	8.375777	3.076651	0.667917	-0.016042
2025.05.07	11:34:00	57.847430	10.778286	88.318841	0.000000	10.499360	3.441661	30.839881	1486.574086	10.371509	10.970789	98.564333	10.579000	9.043466	0.251458	1.343732	193.191311	8.391503	3.077282	0.667333	-0.016667
2025.05.07	11:35:00	57.847458	10.778490	72.338164	0.000000	10.502488	3.445917	30.879574	1486.633448	10.465066	10.966016	98.717333	10.664167	9.042472	0.245312	1.342941	194.401429	8.377770	3.068019	0.662667	-0.015833
2025.05.07	11:36:00	57.847479	10.778650	82.304348	0.000000	10.549526	3.450535	30.885616	1486.809362	10.081678	10.958131	98.711400	10.692200	9.041624	0.260667	1.350675	194.166498	8.400806	3.073663	0.667333	-0.017917
2025.05.07	11:37:00	57.847463	10.778761	124.833333	0.000000	10.498400	3.466152	31.084695	1486.866672	9.748681	10.942176	98.659167	10.732000	9.038275	0.275564	1.335329	194.354886	8.410442	3.071073	0.709917	-0.015833
2025.05.07	11:38:00	57.847414	10.778826	157.248792	0.000000	10.089960	3.491525	31.691547	1486.131345	9.855923	10.816581	97.057333	10.524833	9.032204	0.414493	1.393005	193.947081	8.399588	3.074194	0.804417	-0.016042
2025.05.07	11:39:00	57.847355	10.778840	174.746377	0.000000	10.027428	3.479236	31.622302	1485.821281	9.904672	10.784736	96.243600	10.291400	9.035801	0.535783	1.439196	192.978543	8.406344	3.080303	0.786333	-0.014792
2025.05.07	11:40:00	57.847296	10.778838	177.661836	0.000000	10.035728	3.477974	31.602322	1485.827138	9.943901	10.799707	96.340667	10.275333	9.036227	0.525320	1.441312	192.929784	8.391614	3.080502	0.780500	-0.015417
2025.05.07	11:41:00	57.847233	10.778825	197.125604	0.000000	10.080681	3.477415	31.557431	1485.935345	9.857641	10.814515	96.473800	10.276200	9.036461	0.518075	1.427914	192.781290	8.370793	3.080236	0.778750	-0.018125
2025.05.07	11:42:00	57.847170	10.778801	196.111111	0.000000	10.098671	3.482431	31.592307	1486.042672	9.760948	10.809461	96.503833	10.309000	9.034995	0.511127	1.431065	192.940866	8.383419	3.076286	0.779917	-0.017292
2025.05.07	11:43:00	57.847110	10.778790	162.778107	0.000000	9.943386	3.489859	31.803383	1485.736759	10.153775	10.761072	95.931000	10.246500	9.033409	0.533658	1.450479	191.897968	8.420836	3.081257	0.806063	-0.020348
2025.05.07	11:44:00	57.847209	10.779207	63.664198	1.370370	10.087965	3.457360	31.349756	1485.709298	10.200068	10.814016	96.347200	10.221800	9.041349	0.521449	1.447460	190.134988	8.385855	3.073065	0.731294	-0.014391
2025.05.07	11:45:00	57.847127	10.780519	123.970588	2.975490	10.246343	3.450810	31.147057	1486.035931	10.560207	10.909899	97.539500	10.369667	9.042160	0.405875	1.421839	186.451442	8.382533	3.073165	0.701167	-0.017083
2025.05.07	11:46:00	57.846209	10.781079	177.906863	4.090686	10.486379	3.432788	30.762717	1486.433914	10.432513	10.989125	98.561500	10.505833	9.045551	0.347107	1.395347	189.565390	8.409223	3.069214	0.669083	-0.019167
2025.05.07	11:47:00	57.844591	10.780755	188.326781	6.464373	10.601874	3.431566	30.653269	1486.716138	10.641171	11.024038	99.323400	10.700200	9.045386	0.266050	1.372082	191.830483	8.386630	3.080402	0.664417	-0.015625
2025.05.07	11:48:00	57.842412	10.780090	188.475845	8.000000	10.634102	3.428919	30.600038	1486.767086	10.829210	11.044427	99.612000	10.745500	9.045862	0.244595	1.377488	192.136337	8.393275	3.067952	0.634667	-0.016458
2025.05.07	11:49:00	57.840027	10.779354	189.586375	8.000000	10.892536	3.447617	30.568571	1487.650741	10.429110	11.039616	99.900167	10.888667	9.042449	0.227104	1.359043	191.741829	8.390950	3.070708	0.613083	-0.019375
2025.05.07	11:50:00	57.837614	10.778459	191.413043	8.000000	10.742009	3.431355	30.533849	1487.072614	10.532284	11.019725	99.923800	10.976600	9.043484	0.220008	1.328111	192.209476	8.407008	3.071737	0.621833	-0.013333
2025.05.07	11:51:00	57.835237	10.777500	191.727494	8.000000	10.644984	3.408176	30.385798	1486.547638	10.437039	11.039899	99.800167	10.844167	9.048676	0.241441	1.326839	192.493166	8.401582	3.068716	0.630583	-0.015208
2025.05.07	11:52:00	57.832889	10.776566	191.369565	7.719807	10.627772	3.402459	30.343557	1486.434983	10.428469	11.063130	99.991800	10.836200	9.050885	0.246075	1.292818	192.027736	8.392057	3.066126	0.652750	-0.014167
2025.05.07	11:53:00	57.830935	10.775791	194.541063	5.357488	10.590860	3.400443	30.354286	1486.315690	10.643584	11.083211	100.091167	10.801000	9.053946	0.281299	1.297269	188.257753	8.343438	3.039566	0.705250	-0.017083
2025.05.07	11:54:00	57.830194	10.774965	280.270531	1.118357	10.610274	3.396569	30.299914	1486.319552	11.095169	11.089744	100.117500	10.786833	9.054801	0.322008	1.306993	186.269702	8.321952	3.049427	0.695917	-0.018750
2025.05.07	11:55:00	57.830347	10.774728	159.195652	0.012077	10.922183	3.396942	30.046566	1487.127552	11.379814	11.100294	100.464800	10.895000	9.051714	0.301371	1.287900	189.381434	8.315529	3.048696	0.662667	-0.016875
2025.05.07	11:56:00	57.830524	10.774865	36.770531	0.000000	11.307739	3.411667	29.876240	1488.288719	11.159007	11.072080	100.961167	11.218000	9.045608	0.229075	1.251739	191.229856	8.354956	3.050157	0.611333	-0.019792
2025.05.07	11:57:00	57.830667	10.775101	122.676329	0.000000	11.415791	3.421800	29.887148	1488.682328	10.572528	11.040869	101.235333	11.458000	9.042926	0.199863	1.223490	191.903622	8.345653	3.044812	0.619500	-0.016667
2025.05.07	11:58:00	57.830833	10.775123	157.287440	0.000000	11.066198	3.419016	30.144816	1487.756862	10.717162	11.036179	101.040200	11.393000	9.045628	0.232900	1.242482	190.864161	8.347314	3.043152	0.668500	-0.016042
2025.05.07	11:59:00	57.831014	10.775211	24.060386	0.000000	10.835769	3.405501	30.201440	1487.006672	10.792167	11.049776	100.527667	11.119000	9.049432	0.316855	1.281459	190.458572	8.333581	3.048298	0.698250	-0.015417
2025.05.07	12:00:00	57.831152	10.775380	34.231884	0.000000	10.793347	3.404977	30.231326	1486.891345	10.959458	11.049221	100.350667	11.045000	9.049757	0.320450	1.290793	190.310078	8.358278	3.049493	0.705833	-0.015417
2025.05.07	12:01:00	57.831295	10.775491	93.826087	0.000000	11.051128	3.409269	30.061576	1487.603931	11.361388	11.057222	100.594200	11.118400	9.047938	0.288898	1.278239	190.709018	8.325829	3.049991	0.659750	-0.016875
2025.05.07	12:02:00	57.831341	10.775470	164.009662	0.000000	11.216475	3.411260	29.946405	1488.050456	11.486690	11.049195	100.807167	11.241333	9.045948	0.251033	1.259550	192.249370	8.345985	3.055901	0.658583	-0.017708
2025.05.07	12:03:00	57.831342	10.775475	136.669082	0.000000	11.464264	3.422881	29.858448	1488.818259	11.564899	11.037082	101.190000	11.453800	9.042374	0.213627	1.242813	191.535710	8.343438	3.042455	0.633500	-0.017292
2025.05.07	12:04:00	57.831343	10.775480	210.437956	0.000000	11.606050	3.431769	29.830067	1489.281362	11.576554	11.015451	101.415833	11.636667	9.039657	0.188823	1.208852	190.711234	8.337347	3.040828	0.594417	-0.015625
2025.05.07	12:05:00	57.831339	10.775442	236.157248	0.000000	11.664410	3.437271	29.836147	1489.492862	11.530450	11.004021	101.548333	11.738500	9.038630	0.170992	1.202561	189.563174	8.340558	3.031100	0.629000	-0.015042
2025.05.07	12:06:00	57.831134	10.775273	195.653563	1.238329	11.662976	3.437136	29.835988	1489.487638	11.369120	10.998816	101.615000	11.788000	9.038515	0.173625	1.205924	190.813186	8.321177	3.039102	0.619176	-0.015609
2025.05.07	12:07:00	57.830065	10.775043	184.066176	5.075980	11.636955	3.435113	29.837452	1489.398379	11.075836	10.999707	101.630000	11.791000	9.038792	0.180483	1.208636	191.713017	8.364037	3.046273	0.626500	-0.016875
2025.05.07	12:08:00	57.828246	10.774867	182.218137	6.725490	11.384368	3.422135	29.915761	1488.606000	10.895874	11.000197	101.400000	11.690000	9.041577	0.188680	1.217342	191.728531	8.384969	3.055934	0.648083	-0.016667
2025.05.07	12:09:00	57.826074	10.774674	182.254902	7.845588	11.153707	3.408332	29.968762	1487.855672	10.916790	11.027827	101.120000	11.460000	9.044492	0.205133	1.234961	191.271967	8.408338	3.062707	0.623583	-0.017083
2025.05.07	12:10:00	57.823661	10.774443	182.357143	8.605911	11.068005	3.396127	29.919416	1487.492983	10.895172	11.032005	100.847167	11.326500	9.046524	0.220652	1.247790	192.207259	8.394494	3.061877	0.631167	-0.015417
2025.05.07	12:11:00	57.821051	10.774196	182.497549	9.000000	11.054162	3.392196	29.892266	1487.411328	10.863104	11.034587	100.762167	11.279500	9.046582	0.215192	1.250871	192.120822	8.424839	3.064666	0.635833	-0.018958
2025.05.07	12:12:00	57.818716	10.773956	182.597173	9.000000	11.053971	3.391903	29.889559	1487.407373	10.719045	11.041306	100.742600	11.244800	9.046582	0.219742	1.260937	192.120822	8.424839	3.064666	0.631180	-0.019326
2025.05.07	12:13:00	57.815863	10.773656	182.678652	8.849438	10.972786	3.390815	29.945054	1487.185769	10.679694	11.037088	100.674167	11.231667	9.047299	0.219644	1.253777	192.733244	8.408994	3.078119	0.618270	-0.014842
2025.05.07	12:14:00	57.813639	10.772831	220.600950	5.485714	10.842551	3.385981	30.004012	1486.793158	10.710497	11.047418	100.500800	11.116600	9.047626	0.233699	1.267992	180.114945	8.355953	3.054108	0.631167	-0.015833
2025.05.07	12:15:00	57.813390	10.771458	301.730310	1.030952	10.826095	3.384599	30.003909	1486.734345	10.936642	11.055195	100.440000	11.060167	9.047923	0.229217	1.276618	189.310512	8.358611	3.054838	0.604917	-0.017708
2025.05.07	12:16:00	57.813542	10.771220	187.954654	0.000000	10.882053	3.382371	29.936372	1486.852414	11.141990	11.058256	100.449333	11.052000	9.047317	0.211189	1.259794	190.039685	8.343216	3.053046	0.617750	-0.014792
2025.05.07	12:17:00	57.813718	10.771336	29.692857	0.000000	11.199567	3.381680	29.672160	1487.661845	10.693306	11.038304	100.588400	11.190200	9.044576	0.197767	1.246532	190.425327	8.344988	3.056963	0.593833	-0.016042
2025.05.07	12:18:00	57.813872	10.771576	49.730952	0.000000	11.086698	3.395368	29.896981	1487.532017	10.529072	11.018485	100.727333	11.327667	9.043733	0.193267	1.225247	189.268401	8.347314	3.046638	0.599083	-0.018958
2025.05.07	12:19:00	57.813999	10.771807	130.071429	0.000000	10.758590	3.391288	30.125145	1486.639241	10.504714	11.041563	100.454833	11.119667	9.045379	0.235025	1.257236	192.191745	8.318962	3.043418	0.639917	-0.017292
2025.05.07	12:20:00	57.814019	10.771826	184.461905	0.000000	10.677007	3.397799	30.256695	1486.506456	10.971913	11.024250	99.941600	10.966400	9.044470	0.281155	1.285265	192.302562	8.345985	3.052647	0.648667	-0.015625
2025.05.07	12:21:00	57.814017	10.771821	229.580952	0.000000	10.810567	3.383418	30.005286	1486.680241	11.458152	11.020752	99.850833	10.940833	9.046617	0.293108	1.288479	192.881025	8.363927	3.055602	0.652750	-0.017083
2025.05.07	12:22:00	57.814015	10.771820	180.492857	0.000000	11.266029	3.378004	29.583279	1487.789655	11.476183	11.024725	100.445500	11.182167	9.044332	0.236136	1.235494	192.222774	8.326272	3.049460	0.599667	-0.020000
2025.05.07	12:23:00	57.814016	10.771817	164.958537	0.000000	11.524221	3.389342	29.486532	1488.583579	11.479828	10.989376	100.905600	11.519600	9.039938	0.179226	1.208480	192.639444	8.345874	3.042156	0.599627	-0.018178
2025.05.07	12:24:00	57.814015	10.771819	197.956298	0.000000	11.556267	3.392482	29.491300	1488.701793	11.503088	10.973904	101.042500	11.640167	9.038306	0.160083	1.205164	192.229739	8.333146	3.048511	0.602892	-0.018471
