Date,Time,Latitude,Longitude
2025.05.07,09:33:00,57.931237,10.781829
2025.05.07,09:34:00,57.930061,10.78264
2025.05.07,09:35:00,57.928039,10.782616
2025.05.07,09:36:00,57.925522,10.78259
2025.05.07,09:37:00,57.922858,10.782238
2025.05.07,09:38:00,57.920152,10.781704
2025.05.07,09:39:00,57.917451,10.781299
2025.05.07,09:40:00,57.915232,10.780843
2025.05.07,09:41:00,57.914155,10.779971
2025.05.07,09:42:00,57.913761,10.779499
2025.05.07,09:43:00,57.913675,10.779258
2025.05.07,09:44:00,57.913681,10.779128
2025.05.07,09:45:00,57.913732,10.779053
2025.05.07,09:46:00,57.913809,10.778985
2025.05.07,09:47:00,57.913905,10.778918
2025.05.07,09:48:00,57.914013,10.778862
2025.05.07,09:49:00,57.914135,10.778803
2025.05.07,09:50:00,57.914271,10.77874
2025.05.07,09:51:00,57.914409,10.778639
2025.05.07,09:52:00,57.914536,10.778493
2025.05.07,09:53:00,57.914607,10.778357
2025.05.07,09:54:00,57.914084,10.778843
2025.05.07,09:55:00,57.912457,10.779539
2025.05.07,09:56:00,57.910114,10.779647
2025.05.07,09:57:00,57.907453,10.779555
2025.05.07,09:58:00,57.904731,10.77945
2025.05.07,09:59:00,57.902001,10.77939
2025.05.07,10:00:00,57.89949,10.77932
2025.05.07,10:01:00,57.89799,10.779288
2025.05.07,10:02:00,57.897653,10.780158
2025.05.07,10:03:00,57.897637,10.780679
2025.05.07,10:04:00,57.897662,10.780852
2025.05.07,10:05:00,57.897691,10.780915
2025.05.07,10:06:00,57.897713,10.780907
2025.05.07,10:07:00,57.897722,10.780869
2025.05.07,10:08:00,57.897736,10.780809
2025.05.07,10:09:00,57.897764,10.78072
2025.05.07,10:10:00,57.897802,10.780593
2025.05.07,10:11:00,57.897845,10.780468
2025.05.07,10:12:00,57.897888,10.780369
2025.05.07,10:13:00,57.897924,10.780273
2025.05.07,10:14:00,57.897958,10.780172
2025.05.07,10:15:00,57.897996,10.780066
2025.05.07,10:16:00,57.898041,10.779973
2025.05.07,10:17:00,57.898094,10.779896
2025.05.07,10:18:00,57.898149,10.779828
2025.05.07,10:19:00,57.898207,10.779757
2025.05.07,10:20:00,57.898269,10.779669
2025.05.07,10:21:00,57.898327,10.77959
2025.05.07,10:22:00,57.898054,10.779675
2025.05.07,10:23:00,57.896835,10.779681
2025.05.07,10:24:00,57.89499,10.779387
2025.05.07,10:25:00,57.892944,10.779024
2025.05.07,10:26:00,57.890758,10.778826
2025.05.07,10:27:00,57.888573,10.778713
2025.05.07,10:28:00,57.886371,10.778593
2025.05.07,10:29:00,57.884172,10.778476
2025.05.07,10:30:00,57.882057,10.778702
2025.05.07,10:31:00,57.88092,10.780352
2025.05.07,10:32:00,57.881218,10.781416
2025.05.07,10:33:00,57.881646,10.781452
2025.05.07,10:34:00,57.88192,10.781212
2025.05.07,10:35:00,57.882084,10.78091
2025.05.07,10:36:00,57.882177,10.78064
2025.05.07,10:37:00,57.882211,10.780445
2025.05.07,10:38:00,57.882196,10.780337
2025.05.07,10:39:00,57.882152,10.780286
2025.05.07,10:40:00,57.8821,10.780277
2025.05.07,10:41:00,57.882053,10.780327
2025.05.07,10:42:00,57.882019,10.780418
2025.05.07,10:43:00,57.881966,10.780273
2025.05.07,10:44:00,57.881611,10.779715
2025.05.07,10:45:00,57.881129,10.779459
2025.05.07,10:46:00,57.880891,10.7793
2025.05.07,10:47:00,57.880823,10.779185
2025.05.07,10:48:00,57.880797,10.779081
2025.05.07,10:49:00,57.880806,10.77902
2025.05.07,10:50:00,57.880828,10.778996
2025.05.07,10:51:00,57.880847,10.778979
2025.05.07,10:52:00,57.880875,10.778967
2025.05.07,10:53:00,57.880915,10.778965
2025.05.07,10:54:00,57.880963,10.77895
2025.05.07,10:55:00,57.881016,10.778915
2025.05.07,10:56:00,57.881074,10.778881
2025.05.07,10:57:00,57.881131,10.778832
2025.05.07,10:58:00,57.881187,10.778754
2025.05.07,10:59:00,57.881246,10.77867
2025.05.07,11:00:00,57.881242,10.778605
2025.05.07,11:01:00,57.880727,10.778574
2025.05.07,11:02:00,57.879715,10.778443
2025.05.07,11:03:00,57.87844,10.778247
2025.05.07,11:04:00,57.877038,10.778047
2025.05.07,11:05:00,57.875582,10.777843
2025.05.07,11:06:00,57.874103,10.777655
2025.05.07,11:07:00,57.872611,10.777483
2025.05.07,11:08:00,57.871054,10.777316
2025.05.07,11:09:00,57.869204,10.777118
2025.05.07,11:10:00,57.867201,10.776897
2025.05.07,11:11:00,57.865291,10.776703
2025.05.07,11:12:00,57.864045,10.776439
2025.05.07,11:13:00,57.863658,10.776649
2025.05.07,11:14:00,57.863597,10.776753
2025.05.07,11:15:00,57.863557,10.77682
2025.05.07,11:16:00,57.863534,10.776846
2025.05.07,11:17:00,57.863509,10.776841
2025.05.07,11:18:00,57.863475,10.776806
2025.05.07,11:19:00,57.863448,10.776746
2025.05.07,11:20:00,57.863438,10.776663
2025.05.07,11:21:00,57.863432,10.776578
2025.05.07,11:22:00,57.863414,10.776514
2025.05.07,11:23:00,57.863392,10.776475
2025.05.07,11:24:00,57.863394,10.776453
2025.05.07,11:25:00,57.863282,10.776569
2025.05.07,11:26:00,57.862189,10.776863
2025.05.07,11:27:00,57.860086,10.776998
2025.05.07,11:28:00,57.85752,10.776961
2025.05.07,11:29:00,57.854843,10.776875
2025.05.07,11:30:00,57.852151,10.776834
2025.05.07,11:31:00,57.849596,10.776892
2025.05.07,11:32:00,57.84784,10.777323
2025.05.07,11:33:00,57.847428,10.778009
2025.05.07,11:34:00,57.84743,10.778286
2025.05.07,11:35:00,57.847458,10.77849
2025.05.07,11:36:00,57.847479,10.77865
2025.05.07,11:37:00,57.847463,10.778761
2025.05.07,11:38:00,57.847414,10.778826
2025.05.07,11:39:00,57.847355,10.77884
2025.05.07,11:40:00,57.847296,10.778838
2025.05.07,11:41:00,57.847233,10.778825
2025.05.07,11:42:00,57.84717,10.778801
2025.05.07,11:43:00,57.84711,10.77879
2025.05.07,11:44:00,57.847209,10.779207
2025.05.07,11:45:00,57.847127,10.780519
2025.05.07,11:46:00,57.846209,10.781079
2025.05.07,11:47:00,57.844591,10.780755
2025.05.07,11:48:00,57.842412,10.78009
2025.05.07,11:49:00,57.840027,10.779354
2025.05.07,11:50:00,57.837614,10.778459
2025.05.07,11:51:00,57.835237,10.7775
2025.05.07,11:52:00,57.832889,10.776566
2025.05.07,11:53:00,57.830935,10.775791
2025.05.07,11:54:00,57.830194,10.774965
2025.05.07,11:55:00,57.830347,10.774728
2025.05.07,11:56:00,57.830524,10.774865
2025.05.07,11:57:00,57.830667,10.775101
2025.05.07,11:58:00,57.830833,10.775123
2025.05.07,11:59:00,57.831014,10.775211
2025.05.07,12:00:00,57.831152,10.77538
2025.05.07,12:01:00,57.831295,10.775491
2025.05.07,12:02:00,57.831341,10.77547
2025.05.07,12:03:00,57.831342,10.775475
2025.05.07,12:04:00,57.831343,10.77548
2025.05.07,12:05:00,57.831339,10.775442
2025.05.07,12:06:00,57.831134,10.775273
2025.05.07,12:07:00,57.830065,10.775043
2025.05.07,12:08:00,57.828246,10.774867
2025.05.07,12:09:00,57.826074,10.774674
2025.05.07,12:10:00,57.823661,10.774443
2025.05.07,12:11:00,57.821051,10.774196
2025.05.07,12:12:00,57.818716,10.773956
2025.05.07,12:13:00,57.815863,10.773656
2025.05.07,12:14:00,57.813639,10.772831
2025.05.07,12:15:00,57.81339,10.771458
2025.05.07,12:16:00,57.813542,10.77122
2025.05.07,12:17:00,57.813718,10.771336
2025.05.07,12:18:00,57.813872,10.771576
2025.05.07,12:19:00,57.813999,10.771807
2025.05.07,12:20:00,57.814019,10.771826
2025.05.07,12:21:00,57.814017,10.771821
2025.05.07,12:22:00,57.814015,10.77182
2025.05.07,12:23:00,57.814016,10.771817
2025.05.07,12:24:00,57.814015,10.771819
2025.05.07,12:25:00,57.814014,10.771822
2025.05.07,12:26:00,57.814012,10.771825
2025.05.07,12:27:00,57.81401,10.771838
2025.05.07,12:28:00,57.81401,10.771843
2025.05.07,12:29:00,57.814013,10.77184
2025.05.07,12:30:00,57.81399,10.771753
2025.05.07,12:31:00,57.813333,10.771324
2025.05.07,12:32:00,57.811746,10.771026
2025.05.07,12:33:00,57.809717,10.770664
2025.05.07,12:34:00,57.807525,10.770324
2025.05.07,12:35:00,57.805273,10.769978
2025.05.07,12:36:00,57.803008,10.769619
2025.05.07,12:37:00,57.800869,10.769731
2025.05.07,12:38:00,57.799168,10.770289
2025.05.07,12:39:00,57.797912,10.770441
2025.05.07,12:40:00,57.797363,10.770058
2025.05.07,12:41:00,57.797219,10.76981
2025.05.07,12:42:00,57.797219,10.769742
2025.05.07,12:43:00,57.797218,10.769746
2025.05.07,12:44:00,57.797212,10.76974
2025.05.07,12:45:00,57.797209,10.76974
2025.05.07,12:46:00,57.797209,10.76974
2025.05.07,12:47:00,57.797213,10.769742
2025.05.07,12:48:00,57.797213,10.769743
2025.05.07,12:49:00,57.797209,10.769744
2025.05.07,12:50:00,57.797157,10.769653
2025.05.07,12:51:00,57.796402,10.76928
2025.05.07,12:52:00,57.794749,10.76921
2025.05.07,12:53:00,57.792673,10.769354
2025.05.07,12:54:00,57.790422,10.769534
2025.05.07,12:55:00,57.788115,10.769703
2025.05.07,12:56:00,57.78579,10.769857
2025.05.07,12:57:00,57.783531,10.769986
2025.05.07,12:58:00,57.781486,10.770024
2025.05.07,12:59:00,57.780181,10.770388
2025.05.07,13:00:00,57.779716,10.771236
2025.05.07,13:01:00,57.779569,10.771826
2025.05.07,13:02:00,57.779512,10.772017
2025.05.07,13:03:00,57.779518,10.772081
2025.05.07,13:04:00,57.779512,10.772068
2025.05.07,13:05:00,57.77951,10.772063
2025.05.07,13:06:00,57.77951,10.772063
2025.05.07,13:07:00,57.779508,10.772064
2025.05.07,13:08:00,57.779511,10.772066
2025.05.07,13:09:00,57.779512,10.772068
2025.05.07,13:10:00,57.779446,10.772072
2025.05.07,13:11:00,57.778609,10.771951
2025.05.07,13:12:00,57.776888,10.771662
2025.05.07,13:13:00,57.774768,10.771327
2025.05.07,13:14:00,57.772489,10.770928
2025.05.07,13:15:00,57.770162,10.77034
2025.05.07,13:16:00,57.767822,10.769719
2025.05.07,13:17:00,57.765489,10.769139
2025.05.07,13:18:00,57.763409,10.76902
2025.05.07,13:19:00,57.761985,10.76884
2025.05.07,13:20:00,57.761393,10.768214
2025.05.07,13:21:00,57.761256,10.767731
2025.05.07,13:22:00,57.761264,10.767636
2025.05.07,13:23:00,57.76126,10.767637
2025.05.07,13:24:00,57.761253,10.767629
2025.05.07,13:25:00,57.761247,10.767624
2025.05.07,13:26:00,57.761249,10.767631
2025.05.07,13:27:00,57.76125,10.767635
2025.05.07,13:28:00,57.761253,10.767621
2025.05.07,13:29:00,57.761062,10.767178
2025.05.07,13:30:00,57.760291,10.765842
2025.05.07,13:31:00,57.758875,10.763644
2025.05.07,13:32:00,57.756877,10.760596
2025.05.07,13:33:00,57.754683,10.757274
2025.05.07,13:34:00,57.752452,10.753906
2025.05.07,13:35:00,57.750208,10.750538
2025.05.07,13:36:00,57.747955,10.747164
2025.05.07,13:37:00,57.745703,10.743793
2025.05.07,13:38:00,57.743448,10.740427
2025.05.07,13:39:00,57.741194,10.737065
2025.05.07,13:40:00,57.73892,10.733687
2025.05.07,13:41:00,57.736647,10.7303
2025.05.07,13:42:00,57.734359,10.72692
2025.05.07,13:43:00,57.732144,10.723377
2025.05.07,13:44:00,57.730154,10.719382
2025.05.07,13:45:00,57.728176,10.715331
2025.05.07,13:46:00,57.72635,10.711049
2025.05.07,13:47:00,57.724851,10.706327
2025.05.07,13:48:00,57.72374,10.701247
2025.05.07,13:49:00,57.723081,10.695876
2025.05.07,13:50:00,57.722466,10.69046
2025.05.07,13:51:00,57.721864,10.685036
2025.05.07,13:52:00,57.721258,10.679607
2025.05.07,13:53:00,57.720682,10.674157
2025.05.07,13:54:00,57.720126,10.668679
2025.05.07,13:55:00,57.719569,10.663185
2025.05.07,13:56:00,57.719009,10.657672
2025.05.07,13:57:00,57.718456,10.652149
2025.05.07,13:58:00,57.717904,10.64664
2025.05.07,13:59:00,57.717341,10.641124
2025.05.07,14:00:00,57.716762,10.635622
2025.05.07,14:01:00,57.716171,10.630173
2025.05.07,14:02:00,57.715567,10.624883
2025.05.07,14:03:00,57.714922,10.61966
2025.05.07,14:04:00,57.714254,10.61445
2025.05.07,14:05:00,57.713653,10.609548
2025.05.08,07:26:00,57.713796,10.617191
2025.05.08,07:27:00,57.71433,10.623201
2025.05.08,07:28:00,57.714776,10.629281
2025.05.08,07:29:00,57.715236,10.63536
2025.05.08,07:30:00,57.715683,10.64151
2025.05.08,07:31:00,57.716038,10.647664
2025.05.08,07:32:00,57.716383,10.653872
2025.05.08,07:33:00,57.716734,10.660112
2025.05.08,07:34:00,57.717163,10.666357
2025.05.08,07:35:00,57.717625,10.672602
2025.05.08,07:36:00,57.718087,10.678856
2025.05.08,07:37:00,57.71856,10.685105
2025.05.08,07:38:00,57.719028,10.691353
2025.05.08,07:39:00,57.719497,10.697592
2025.05.08,07:40:00,57.719964,10.703828
2025.05.08,07:41:00,57.720435,10.710057
2025.05.08,07:42:00,57.720909,10.716277
2025.05.08,07:43:00,57.72138,10.722484
2025.05.08,07:44:00,57.722012,10.728613
2025.05.08,07:45:00,57.723565,10.734028
2025.05.08,07:46:00,57.726081,10.738269
2025.05.08,07:47:00,57.728668,10.742479
2025.05.08,07:48:00,57.731154,10.746915
2025.05.08,07:49:00,57.733637,10.751345
2025.05.08,07:50:00,57.736115,10.755746
2025.05.08,07:51:00,57.738589,10.760101
2025.05.08,07:52:00,57.741081,10.764426
2025.05.08,07:53:00,57.743552,10.768783
2025.05.08,07:54:00,57.746013,10.773126
2025.05.08,07:55:00,57.748454,10.777463
2025.05.08,07:56:00,57.750881,10.781799
2025.05.08,07:57:00,57.753318,10.786101
2025.05.08,07:58:00,57.755787,10.790441
2025.05.08,07:59:00,57.758201,10.794915
2025.05.08,08:00:00,57.760584,10.799488
2025.05.08,08:01:00,57.762953,10.804079
2025.05.08,08:02:00,57.765317,10.808682
2025.05.08,08:03:00,57.76768,10.81329
2025.05.08,08:04:00,57.770047,10.817902
2025.05.08,08:05:00,57.7724,10.822541
2025.05.08,08:06:00,57.774749,10.827201
2025.05.08,08:07:00,57.77708,10.831859
2025.05.08,08:08:00,57.779416,10.836505
2025.05.08,08:09:00,57.781744,10.841162
2025.05.08,08:10:00,57.78393,10.846026
2025.05.08,08:11:00,57.78477,10.851896
2025.05.08,08:12:00,57.784872,10.858094
2025.05.08,08:13:00,57.784977,10.864303
2025.05.08,08:14:00,57.785091,10.87055
2025.05.08,08:15:00,57.785201,10.876782
2025.05.08,08:16:00,57.785306,10.882944
2025.05.08,08:17:00,57.785391,10.889089
2025.05.08,08:18:00,57.785466,10.895233
2025.05.08,08:19:00,57.785562,10.901343
2025.05.08,08:20:00,57.785917,10.907308
2025.05.08,08:21:00,57.78735,10.912669
2025.05.08,08:22:00,57.789314,10.917575
2025.05.08,08:23:00,57.791447,10.92226
2025.05.08,08:24:00,57.79365,10.926829
2025.05.08,08:25:00,57.795921,10.931313
2025.05.08,08:26:00,57.798212,10.935806
2025.05.08,08:27:00,57.80051,10.940316
2025.05.08,08:28:00,57.802803,10.944816
2025.05.08,08:29:00,57.805188,10.949157
2025.05.08,08:30:00,57.807568,10.953497
2025.05.08,08:31:00,57.809947,10.957843
2025.05.08,08:32:00,57.812307,10.962203
2025.05.08,08:33:00,57.814714,10.966423
2025.05.08,08:34:00,57.817146,10.970573
2025.05.08,08:35:00,57.81955,10.974749
2025.05.08,08:36:00,57.821951,10.978934
2025.05.08,08:37:00,57.82436,10.983112
2025.05.08,08:38:00,57.826773,10.987212
2025.05.08,08:39:00,57.829191,10.991214
2025.05.08,08:40:00,57.831593,10.995211
2025.05.08,08:41:00,57.833994,10.999179
2025.05.08,08:42:00,57.836385,11.003145
2025.05.08,08:43:00,57.83877,11.007119
2025.05.08,08:44:00,57.841156,11.011073
2025.05.08,08:45:00,57.843536,11.015014
2025.05.08,08:46:00,57.845927,11.018916
2025.05.08,08:47:00,57.848332,11.022794
2025.05.08,08:48:00,57.850763,11.02665
2025.05.08,08:49:00,57.853199,11.030521
2025.05.08,08:50:00,57.855676,11.034377
2025.05.08,08:51:00,57.858163,11.038259
2025.05.08,08:52:00,57.860656,11.042145
2025.05.08,08:53:00,57.863158,11.046049
2025.05.08,08:54:00,57.86567,11.049951
2025.05.08,08:55:00,57.868183,11.053862
2025.05.08,08:56:00,57.870755,11.057647
2025.05.08,08:57:00,57.873368,11.061334
2025.05.08,08:58:00,57.875977,11.065054
2025.05.08,08:59:00,57.878484,11.069042
2025.05.08,09:00:00,57.880956,11.073115
2025.05.08,09:01:00,57.883418,11.077156
2025.05.08,09:02:00,57.88591,11.081216
2025.05.08,09:03:00,57.888391,11.085296
2025.05.08,09:04:00,57.890789,11.089283
2025.05.08,09:05:00,57.892965,11.092901
2025.05.08,09:06:00,57.894946,11.096434
2025.05.08,09:07:00,57.896612,11.100193
2025.05.08,09:08:00,57.898232,11.103923
2025.05.08,09:09:00,57.899807,11.107563
2025.05.08,09:10:00,57.901352,11.111151
2025.05.08,09:11:00,57.902898,11.11477
2025.05.08,09:12:00,57.904553,11.117673
2025.05.08,09:13:00,57.90636,11.118551
2025.05.08,09:14:00,57.908011,11.118813
2025.05.08,09:15:00,57.909266,11.119012
2025.05.08,09:16:00,57.909845,11.119053
2025.05.08,09:17:00,57.91004,11.119577
2025.05.08,09:18:00,57.910227,11.120156
2025.05.08,09:19:00,57.910388,11.120399
2025.05.08,09:20:00,57.91047,11.120364
2025.05.08,09:21:00,57.910395,11.120442
2025.05.08,09:22:00,57.910303,11.120525
2025.05.08,09:23:00,57.910215,11.120648
2025.05.08,09:24:00,57.910131,11.120769
2025.05.08,09:25:00,57.910047,11.120868
2025.05.08,09:26:00,57.909975,11.120935
2025.05.08,09:27:00,57.909925,11.120961
2025.05.08,09:28:00,57.909917,11.120968
2025.05.08,09:29:00,57.909979,11.121023
2025.05.08,09:30:01,57.909979,11.121023
2025.05.08,09:31:00,57.910243,11.121302
2025.05.08,09:32:00,57.910431,11.121525
2025.05.08,09:33:00,57.910598,11.121734
2025.05.08,09:34:00,57.910763,11.121941
2025.05.08,09:35:00,57.910924,11.12215
2025.05.08,09:36:00,57.91108,11.122353
2025.05.08,09:37:00,57.911232,11.122559
2025.05.08,09:38:00,57.911378,11.122777
2025.05.08,09:39:00,57.911521,11.122997
2025.05.08,09:40:00,57.911664,11.123205
2025.05.08,09:41:00,57.91181,11.123395
2025.05.08,09:42:00,57.911959,11.123567
2025.05.08,09:43:00,57.912108,11.123731
2025.05.08,09:44:00,57.912254,11.123897
2025.05.08,09:45:00,57.912396,11.124069
2025.05.08,09:46:00,57.912538,11.12425
2025.05.08,09:47:00,57.912678,11.124434
2025.05.08,09:48:00,57.912818,11.124607
2025.05.08,09:49:00,57.912961,11.124765
2025.05.08,09:50:00,57.913108,11.124914
2025.05.08,09:51:00,57.913257,11.125067
2025.05.08,09:52:00,57.913408,11.125238
2025.05.08,09:53:00,57.913528,11.125396
2025.05.08,09:54:00,57.913327,11.125381
2025.05.08,09:55:00,57.912788,11.125908
2025.05.08,09:56:00,57.911802,11.12789
2025.05.08,09:57:00,57.910171,11.131352
2025.05.08,09:58:00,57.908229,11.135453
2025.05.08,09:59:00,57.906256,11.139632
2025.05.08,10:00:00,57.904201,11.143893
2025.05.08,10:01:00,57.902063,11.148077
2025.05.08,10:02:00,57.899911,11.152258
2025.05.08,10:03:00,57.897742,11.156447
2025.05.08,10:04:00,57.895567,11.160599
2025.05.08,10:05:00,57.893376,11.164732
2025.05.08,10:06:00,57.891154,11.168813
2025.05.08,10:07:00,57.888731,11.172417
2025.05.08,10:08:00,57.886229,11.175857
2025.05.08,10:09:00,57.883612,11.17898
2025.05.08,10:10:00,57.880953,11.182016
2025.05.08,10:11:00,57.878276,11.185039
2025.05.08,10:12:00,57.875604,11.188081
2025.05.08,10:13:00,57.872931,11.191096
2025.05.08,10:14:00,57.870263,11.194119
2025.05.08,10:15:00,57.867586,11.197104
2025.05.08,10:16:00,57.864876,11.199957
2025.05.08,10:17:00,57.862164,11.202822
2025.05.08,10:18:00,57.85948,11.205672
2025.05.08,10:19:00,57.856802,11.208546
2025.05.08,10:20:00,57.854116,11.211458
2025.05.08,10:21:00,57.851415,11.214366
2025.05.08,10:22:00,57.84871,11.217288
2025.05.08,10:23:00,57.845989,11.220199
2025.05.08,10:24:00,57.843253,11.223113
2025.05.08,10:25:00,57.840504,11.226014
2025.05.08,10:26:00,57.837747,11.22891
2025.05.08,10:27:00,57.834978,11.23179
2025.05.08,10:28:00,57.832222,11.234723
2025.05.08,10:29:00,57.829489,11.23776
2025.05.08,10:30:00,57.826742,11.240788
2025.05.08,10:31:00,57.823989,11.243811
2025.05.08,10:32:00,57.821227,11.246822
2025.05.08,10:33:00,57.818459,11.249821
2025.05.08,10:34:00,57.815682,11.252801
2025.05.08,10:35:00,57.812894,11.25578
2025.05.08,10:36:00,57.8101,11.258746
2025.05.08,10:37:00,57.80731,11.2617
2025.05.08,10:38:00,57.80452,11.264632
2025.05.08,10:39:00,57.801725,11.267535
2025.05.08,10:40:00,57.798924,11.270439
2025.05.08,10:41:00,57.796114,11.273331
2025.05.08,10:42:00,57.793303,11.276209
2025.05.08,10:43:00,57.790501,11.279073
2025.05.08,10:44:00,57.787703,11.281921
2025.05.08,10:45:00,57.784906,11.28476
2025.05.08,10:46:00,57.782106,11.287612
2025.05.08,10:47:00,57.779301,11.290444
2025.05.08,10:48:00,57.776504,11.293269
2025.05.08,10:49:00,57.773717,11.296077
2025.05.08,10:50:00,57.770952,11.298865
2025.05.08,10:51:00,57.768221,11.301653
2025.05.08,10:52:00,57.765531,11.304463
2025.05.08,10:53:00,57.762856,11.307289
2025.05.08,10:54:00,57.760184,11.310156
2025.05.08,10:55:00,57.757509,11.313042
2025.05.08,10:56:00,57.754826,11.315951
2025.05.08,10:57:00,57.752145,11.318895
2025.05.08,10:58:00,57.749455,11.321832
2025.05.08,10:59:00,57.746755,11.324751
2025.05.08,11:00:00,57.744048,11.327684
2025.05.08,11:01:00,57.741324,11.330617
2025.05.08,11:02:00,57.738594,11.333543
2025.05.08,11:03:00,57.735853,11.336474
2025.05.08,11:04:00,57.733101,11.3394
2025.05.08,11:05:00,57.730327,11.342298
2025.05.08,11:06:00,57.727542,11.34519
2025.05.08,11:07:00,57.724741,11.348052
2025.05.08,11:08:00,57.721933,11.350905
2025.05.08,11:09:00,57.719115,11.35374
2025.05.08,11:10:00,57.716296,11.356559
2025.05.08,11:11:00,57.71348,11.359346
2025.05.08,11:12:00,57.710671,11.362139
2025.05.08,11:13:00,57.707854,11.36491
2025.05.08,11:14:00,57.705043,11.367688
2025.05.08,11:15:00,57.702225,11.37049
2025.05.08,11:16:00,57.699402,11.373301
2025.05.08,11:17:00,57.696579,11.376106
2025.05.08,11:18:00,57.693766,11.378932
2025.05.08,11:19:00,57.690973,11.381804
2025.05.08,11:20:00,57.688208,11.384699
2025.05.08,11:21:00,57.685465,11.387597
2025.05.08,11:22:00,57.682721,11.390476
2025.05.08,11:23:00,57.679994,11.393368
2025.05.08,11:24:00,57.677271,11.396257
2025.05.08,11:25:00,57.674548,11.399123
2025.05.08,11:26:00,57.671837,11.401982
2025.05.08,11:27:00,57.669141,11.404835
2025.05.08,11:28:00,57.666456,11.407666
2025.05.08,11:29:00,57.663786,11.410491
2025.05.08,11:30:00,57.661095,11.413318
2025.05.08,11:31:00,57.658396,11.416141
2025.05.08,11:32:00,57.655706,11.418985
2025.05.08,11:33:00,57.653011,11.421804
2025.05.08,11:34:00,57.650322,11.424629
2025.05.08,11:35:00,57.647637,11.42744
2025.05.08,11:36:00,57.644963,11.43026
2025.05.08,11:37:00,57.642292,11.433066
2025.05.08,11:38:00,57.639622,11.435865
2025.05.08,11:39:00,57.636937,11.438661
2025.05.08,11:40:00,57.634261,11.441458
2025.05.08,11:41:00,57.631597,11.444268
2025.05.08,11:42:00,57.628927,11.447063
2025.05.08,11:43:00,57.626263,11.449861
2025.05.08,11:44:00,57.623605,11.452657
2025.05.08,11:45:00,57.620946,11.455473
2025.05.08,11:46:00,57.618285,11.458312
2025.05.08,11:47:00,57.615623,11.461164
2025.05.08,11:48:00,57.612961,11.464053
2025.05.08,11:49:00,57.610301,11.466972
2025.05.08,11:50:00,57.607652,11.469909
2025.05.08,11:51:00,57.604987,11.472871
2025.05.08,11:52:00,57.602335,11.475851
2025.05.08,11:53:00,57.599663,11.478797
2025.05.08,11:54:00,57.596995,11.48178
2025.05.08,11:55:00,57.594325,11.484764
2025.05.08,11:56:00,57.591661,11.487739
2025.05.08,11:57:00,57.588978,11.490783
2025.05.08,11:58:00,57.586295,11.493828
2025.05.08,11:59:00,57.583602,11.496891
2025.05.08,12:00:00,57.580892,11.499978
2025.05.08,12:01:00,57.578169,11.503079
2025.05.08,12:02:00,57.575436,11.506174
2025.05.08,12:03:00,57.572704,11.509281
2025.05.08,12:04:00,57.569967,11.512395
2025.05.08,12:05:00,57.567226,11.515474
2025.05.08,12:06:00,57.564489,11.518582
2025.05.08,12:07:00,57.561747,11.521613
2025.05.08,12:08:00,57.55955,11.523101
2025.05.08,12:09:00,57.55909,11.522543
2025.05.08,12:10:00,57.559139,11.522534
2025.05.08,12:11:00,57.559144,11.522669
2025.05.08,12:12:00,57.559072,11.522798
2025.05.08,12:13:00,57.559001,11.522861
2025.05.08,12:14:00,57.558996,11.523035
2025.05.08,12:15:00,57.559034,11.523247
2025.05.08,12:16:00,57.559068,11.523346
2025.05.08,12:17:00,57.559087,11.523329
2025.05.08,12:18:00,57.55909,11.523272
2025.05.08,12:19:00,57.559079,11.523223
2025.05.08,12:20:00,57.559044,11.523194
2025.05.08,12:21:00,57.558985,11.523175
2025.05.08,12:22:00,57.558905,11.523187
2025.05.08,12:23:00,57.558802,11.523238
2025.05.08,12:24:00,57.558688,11.523222
2025.05.08,12:25:00,57.558644,11.522477
2025.05.08,12:26:00,57.559244,11.52145
2025.05.08,12:27:00,57.560692,11.520875
2025.05.08,12:28:00,57.562749,11.519814
2025.05.08,12:29:00,57.565363,11.518318
2025.05.08,12:30:00,57.568234,11.516633
2025.05.08,12:31:00,57.571154,11.514901
2025.05.08,12:32:00,57.574059,11.513182
2025.05.08,12:33:00,57.57697,11.511483
2025.05.08,12:34:00,57.579965,11.510592
2025.05.08,12:35:00,57.583031,11.510633
2025.05.08,12:36:00,57.586134,11.51071
2025.05.08,12:37:00,57.589241,11.510774
2025.05.08,12:38:00,57.592349,11.510839
2025.05.08,12:39:00,57.595472,11.510918
2025.05.08,12:40:00,57.598584,11.511496
2025.05.08,12:41:00,57.601706,11.512228
2025.05.08,12:42:00,57.604844,11.512953
2025.05.08,12:43:00,57.60788,11.51421
2025.05.08,12:44:00,57.610536,11.517211
2025.05.08,12:45:00,57.61316,11.52043
2025.05.08,12:46:00,57.615787,11.523667
2025.05.08,12:47:00,57.618418,11.526907
2025.05.08,12:48:00,57.621046,11.530113
2025.05.08,12:49:00,57.623673,11.533297
2025.05.08,12:50:00,57.626324,11.536493
2025.05.08,12:51:00,57.628957,11.539685
2025.05.08,12:52:00,57.631488,11.543122
2025.05.08,12:53:00,57.633879,11.546857
2025.05.08,12:54:00,57.63596,11.551114
2025.05.08,12:55:00,57.637802,11.555655
2025.05.08,12:56:00,57.639268,11.560606
2025.05.08,12:57:00,57.640288,11.565941
2025.05.08,12:58:00,57.640967,11.571482
2025.05.08,12:59:00,57.640911,11.577164
2025.05.08,13:00:00,57.640372,11.582846
